text,label,index
"The Duke and Duchess of Cambridge's son is the first member of the UK Royal family to have his first birthday marked by a new coin. The third in line to the throne and future king turns one on 22 July. The design of the sterling silver piece was approved by his parents; his great-grandmother the Queen; and Chancellor George Osborne. It bears the heraldic royal arms and the year 2014. Prince George was photographed at the weekend walking with the help of his mother. Shane Bissett, director of commemorative coin and bullion at the Royal Mint, said: ""We felt there could be no more fitting design to mark the first birthday of our future king than the royal arms - the arms of the monarch - minted in honour of the future heir to the throne. ""The choice of a silver coin is significant too, as the precious metal is closely associated with newborn babies... ""Crossing the palm of a newborn baby with silver is a way to wish them wealth and good health throughout their life, whilst the PS5 coin is a favourite for royal celebrations."" The coins will be a limited mintage of 7,500 and will cost PS80 each from the Royal Mint. The heraldic royal arms incorporates the four quarterings of the royal arms, each contained in a shield, as well as a rose, thistle, leek, a sprig of shamrock and a crown. It was originally created for the Queen and was last used on a coin struck for the British Exhibition in New York in 1960. George's birth and his christening were also marked with commemorative coins.",1,520
"To be 80-5 and give away a 200-run lead is a problem in any Test, let alone one where you know the pitch is going to get more difficult to bat on later in the match. However, for as tricky as the surface became - and some deliveries did do a lot - there were too many dismissals in England's second innings in particular that were not down to the pitch. The tourists were shown the way initially by Ben Stokes and Jonny Bairstow in the first innings, then by opening pair Alastair Cook and Haseeb Hameed in the second. Yet, English collapses - Michael Vaughan has referred to a ""little disease"" when panic appears to set in - were common. Four wickets for 29 runs and then four wickets for 30 runs in the first innings, eight wickets for 68 runs on the final day. It ultimately comes down to a batsman's state of mind. When you get a difficult delivery or the ball misbehaves, it can be very hard to put that out of your thoughts, but that is what the very best are able to do. The ability to clear your mind and focus on the next delivery is a skill my Test Match Special colleague Geoffrey Boycott speaks of so often. Media playback is not supported on this device So it seems that the next three Tests in this series will be about England's mindset. Can they play every ball on its merits? Can they keep their chins up if they lose the toss? Can they be positive without being reckless? Can they remember that they have played some good cricket? Do they believe that they can beat India? The answers to those questions are not straightforward because India is such a difficult place to tour. We knew from the start that playing five matches here straight after two in Bangladesh was going to be difficult in terms of managing morale and keeping spirits high. England do not have to look too far into the past for inspiration. They came from behind to win here four years ago. Going further into the past, the 1984-85 tour led by David Gower that I was part of was a real success because the togetherness of the team helped us overcame everything that was thrown at us. Indira Gandhi, the prime minister, was assassinated hours after the touring party arrived. The UK's deputy high commissioner Percy Norris later suffered the same fate, a day after hosting a reception for the England team. England stayed out there despite fears the tour would be cancelled, then lost the first Test because of some questionable umpiring. Yet, England came back to win that series 2-1 and that is the mindset that the class of 2016 have to adopt. If they can, India can be beaten because we have already seen that these are two evenly matched sides. The hosts' only advantage is they have greater experience playing in these conditions. Off-spinner Ravichandran Ashwin, the world's leading Test wicket-taker this year, does not look too frightening when conditions are not in his favour. The same can be said for his partner in crime Ravindra Jadeja. These are bowlers that can be handled. India also have plenty of batsmen yet to register runs. Openers KL Rahul and Murali Vijay both need a score, as do Ajinkya Rahane and wicketkeeper Wriddhiman Saha. Yes, Cheteshwar Pujara is in good form and captain Virat Kohli was in stellar touch in Visakhapatnam - he scored 248 runs and the winning margin was 246, so imagine the boon it would be for England if they can remove him cheaply. Not that the tourists do not have personnel issues of their own. Ben Duckett, who has made only 18 runs in three innings, looks very unlikely to play in the third Test in Mohali. England got into a muddle by not opening the batting with Hameed in Bangladesh and now both Gary Ballance and Duckett have failed at number four. The next available option appears to be Jos Buttler, one of the most exciting limited-overs players in the world. Is he the answer in the top order of a Test line-up against the spinning ball? We just do not know. Add to that the fact Buttler has played only one first-class match in the past year and there will be a lot of pressure on him if he is chosen to play in the next Test. Anyone saying with certainty that Buttler is the cavalry to solve England's problems is making a very big statement. Spinner Zafar Ansari is another who looks set to miss out on playing in the third Test. He may well have been left out anyway in order for England to play a fourth pace bowler, but he had a poor time with both ball and bat in Visakhapatnam. Those two aside, the other players that England have used in this series will all feel good. Cook, Hameed, Joe Root, Moeen Ali, Stokes and Bairstow have all made runs. Adil Rashid is really looking the part as a Test spin bowler, James Anderson has made an excellent return from injury and Chris Woakes will be raring to go after being rested for the second Test. The only question England will have is over the fitness of Stuart Broad, who returned his best bowling figures in India with a strained tendon in his foot. India can be beaten and England certainly have the ability. Do they have the mentality? Jonathan Agnew was speaking to BBC Sport's Stephan Shemilt.",1,521
"Revised growth estimates now suggest the construction industry shrank in the first quarter of 2012, but by less than previously thought. Analysts say the revision may be enough to mean the overall economy narrowly avoided falling into recession for a second time. The ONS is due to give official confirmation of this in June. The revised figures show the construction sector shrank by 5 in the first three months of 2012, less than the 5.4 contraction initially reported. The ONS gives its final estimates for growth in June, and if other parts of the economy remain unchanged, the economy as a whole would register zero growth, rather than a contraction of 0.1. The economy needs to register two consecutive quarters of negative growth to be in recession. By Stephanie FlandersEconomics editor However, the ONS may also revise the growth of other parts of the economy when it publishes its final estimates in June, such as the much larger services sector, which may offset the gains in construction. Construction accounts for less than 7 of the UK economy, whereas the services sector makes up about three quarters of output. Despite this, the construction sector's weakness has been blamed for dragging down economic growth. The ONS figures showed that construction output fell again in the first three months of this year, reaching its lowest level in 15 years. It was down 2.4 compared the last quarter of 2012. Output has fallen by nearly a fifth since the height of the construction boom in 2008. The ONS will publish the Quarterly National Accounts on 27 June.",1,522
"In the space of two months, the 25-year-old has become one of the most controversial politicians in Hong Kong - and is now pitted in a court battle against the Hong Kong and Chinese governments - even though she has admitted it could bankrupt her. Ms Yau and fellow party member Sixtus Leung won elections in September, gaining more than 55,000 votes between them. Ms Yau, a daughter of two civil servants, had little previous political experience, and made headlines for edging out a veteran politician to win a seat. The Chinese Studies graduate had been involved in the 2014 pro-democracy protests, when tens of thousands of people, including large numbers of students, took to the streets demanding fully democratic elections in Hong Kong. She describes the protests as an important part of her political awakening. After the movement failed to win any concessions from Beijing, Ms Yau and Mr Leung became involved in a new political party - Youngspiration - that campaigns against mainland China's influence on Hong Kong, and advocates a ""Hong Kong first"" approach. The party struck a nerve with many young Hong Kongers unhappy with China and disillusioned with traditional pro-democracy parties, who they argue have failed to achieve any reform. But, after their election victory, things quickly spiralled out of control. Ms Yau and Mr Leung sparked a furore when they were being sworn in last month. Instead of pledging allegiance to the ""Hong Kong Special Administrative Region of the People's Republic of China,"" the duo swore allegiance to the ""Hong Kong nation,"" used a term considered derogatory towards China, and displayed a banner that read ""Hong Kong is not China."" Their oaths were invalidated, and thousands of people protested against their actions, demanding they be removed from parliament. A top Chinese official even likened the duo to ""two cancer cells - if you don't care about it, it will continue to hurt your body."" The Hong Kong government launched a court case to disqualify them. And the Chinese government also decided to intervene - issuing a controversial interpretation of Hong Kong's law on oath taking, to say that any oath that is not ""sincere"" should be automatically disqualified. After losing the court case, Ms Yau and Mr Leung were disqualified as legislators - and are now also bombarded with angry comments on social media, where people accuse them of being useless, politically naive, or insulting their country. But for all the controversy surrounding her, Ms Yau comes across as mild-mannered and determined in person - and less slick or media trained than many other politicians. ""We know that appealing the court decision will cost a lot,"" she says. ""We may face bankruptcy, but we have no choice."" She is concerned that if the case is not challenged, it may set a legal precedent for other pro-independence legislators to be disqualified, which would allow the government to ""negate the results of a democratic vote."" She says she believes in independence for Hong Kong because the ""One Country, Two Systems"" model under which it is governed, after it was handed back to China from the British in 1997, is ""a failed experiment."" Despite the model, which promises Hong Kong a high degree of autonomy, ""in these few years we have seen the PRC [People's Republic of China] government having direct interventions into the internal affairs of Hong Kong."" ""We have to find another way to solve this problem,"" she says. ""One solution may be independence - or maybe we can find another kind of solution, but right now I can't think of any other solutions."" It is true that there has been growing anger in Hong Kong at perceived Chinese involvement in its affairs. In particular, the disappearance of five Hong Kong booksellers who published books critical of mainland China in late 2015 sparked concerns over Hong Kong's future. But a majority of people in Hong Kong do not support independence - or think that calls for independence are part of the problem, not the solution. Hong Kong relies on China for much of its food and water supplies - as well as much of its trade - and the Chinese government has shown that it has zero tolerance for moves towards independence from any of its territories. The last British governor of Hong Kong, Chris Patten, supported democratic reform in Hong Kong - but recently said that independence for Hong Kong is ""something which is not going to happen."" He has argued that the campaign for independence ""dilutes support for democracy and makes a mockery of a serious political argument,"" and that it would be ""a tragedy"" if the ""moral high ground"" of those seeking democracy was lost. Veteran democracy activist Martin Lee has even said he felt suspicious of Ms Yau and Mr Leung's actions, saying that they are ""giving [Beijing] the excuse"" to destroy Hong Kong's judicial independence. Some have even accused Ms Yau and Mr Leung of secretly working with Beijing to undermine Hong Kong's pro-democracy movement. Ms Yau flatly denies this, and says her party has faced such accusations ever since it was founded. ""There are no external forces telling us what to do, to make long term plans, or betray Hong Kong."" Looking amused, she adds: ""If we really were undercover agents, surely we'd still be in the legislative council - we wouldn't have let ourselves get kicked out, would we?"" Ms Yau is known for being outspoken. She supported gay marriage in her election campaign - despite receiving criticism for it - and also raised eyebrows when she said that Hong Kong's housing shortage meant that young people had ""no room to bang."" But a lot of the comments about Ms Yau have focused on her gender and appearance, rather than her policies. One newspaper wrote articles about what she wore to rallies, highlighting what they called her ""protest look,"" while others nicknamed her ""goddess"" in reference to her appearance. And the sexism appears to have stepped up a notch since the oath-taking controversy. At one pro-Beijing protest, demonstrators stuck a photo of Ms Yau on a sex doll - and internet commentators have shared photos of Ms Yau's dress being hiked up during a scuffle in parliament. Ms Yau says she believes the sexist attacks are ""not because of my gender - it's because my ideology is different from theirs."" However, experts have argued that the remarks are indicative of gender stereotyping in Hong Kong media - and worry that they could put off other women from entering politics. As for Ms Yau, she says she will continue to work to fulfil her campaign pledges - even if she loses her appeal and her seat in parliament. ""The fact is that many Hong Kongers take [independence] as an aim for the future of Hong Kong,"" and the government can't ignore those voices, she says. ""I hope in the future, Hong Kong people have the power to choose their destiny and the future they want - whatever it is they decide to choose."" Additional reporting by BBC Chinese's Martin Yip",1,523
"A 25-year-old woman testified that Larry Nassar molested her from the age of six until 12 during family visits to his Michigan home. Mr Nassar, 53, is accused by more than 60 former patients and athletes of sexual abuse during pelvic procedures. He is facing separate federal charges for possession of child pornography. After testimony at a court in Mason, Michigan, Judge Donald Allen ordered Mr Nassar to stand trial on three counts of first-degree criminal sexual conduct with a person under 13 years old. The accused, a sports doctor who treated US Olympic gymnasts, faces up to life in prison if convicted. He was stripped of his medical licence last month, amid at least six criminal and civil lawsuits. The unnamed woman, who was neither a patient nor an athlete, testified against him for more than two hours on Friday. She detailed how Mr Nassar allegedly molested her during family visits to his home in Holt, Michigan, from 1998 to 2005. ""Almost every time I was there for a couple of years, something occurred,"" she told the court. Some of the abuse happened under a blanket as he sat next to her on the sofa, while her unwitting older brother sat nearby, she said. When she tried to tell her parents about the molestation, they did not believe her. ""They made me feel like I had done something terrible,"" she said, adding that they told her to apologise to the doctor. She refused. When the woman left home for university, she again told her parents about her experience with Mr Nassar. Her father, who committed suicide in March 2016, ""crumpled"" when she repeated her claims. Mr Nassar was fired in September after working for decades as a doctor for gymnasts at Michigan State University, as well as USA Gymnastics - the sport's governing body. Allegations of sexual assault were first revealed by the Indianapolis Star newspaper in September 2016 when he was accused by two former gymnasts. Since then, more than 60 women have accused him, and at least 40 have filed lawsuits. Several of those suits name USA Gymnastics as a co-defendent, claiming they had not done enough to prevent the abuse. MSU gymnasts coach Kathie Klages quit abruptly this week after being named in several legal actions. She had worked as a coach for nearly 30 years, before she was suspended by the university, leading to her surprise departure.",1,524
"Aberdeenshire-based Harbro Group saw pre-tax profit increase by PS800,000, to PS3.5m, in the year to the end of June 2016. This was despite turnover falling by PS1m to just over PS100m. Harbro said international sales grew over the year, both in Europe and in new markets further afield. The Turriff-based company manufactures and supplies feeds for the beef, sheep, dairy, pig and poultry sectors. It also has a network of 19 shops across Scotland, operating under the Country Store brand. The stores cater for farming and rural communities with a range of products, including fireside supplies, country clothing and footwear. In accounts filed with Companies House, the company said: ""As always, the outlook for agriculture is difficult to predict. ""We have certainly been experiencing challenging times over the last 12-18 months but the industry is a robust one. ""The impact of Brexit is still to be fully understood, although the board are confident that the group will be well positioned for whatever business challenges this may bring about.""",1,525
"""The decision has dealt the final blow to democracy in the country,"" said the Organisation of American States. The court ruled that the assembly was in contempt and said it would exercise congressional functions. The charge stems from alleged electoral irregularities by three opposition lawmakers in elections in 2015. The head of the OAS Luis Almagro accused President Nicolas Maduro's government of carrying out what he described as a coup against itself. Brazil's foreign ministry said the court's decision violated the country's separation of powers. Several other Latin American countries expressed concern too. Peru recalled its ambassador to Caracas, saying there had been a rupture of democracy. The United States also condemned Venezuela's government. ""This rupture of democratic and constitutional norms greatly damages Venezuela's democratic institutions,"" said a State Department spokesman, Mark Toner. Venezuela's opposition had earlier said President Maduro was becoming a dictator. Venezuela's foreign ministry accused critics of the government of forming a right-wing regional pact against President Maduro. He says the OAS is a pawn of US ""imperialism.""",1,526
"The celebrated US fashion designer was found dead in her New York flat on Monday, in an apparent suicide. In a statement on his website, Sir Mick said he still failed ""to understand how my lover and best friend could end her life in this tragic way."" He added: ""We spent many wonderful years together and had made a great life for ourselves."" Sir Mick described his partner as having ""had great presence and her talent was much admired, not least by me. ""I have been touched by the tributes that people have paid to her, and also the personal messages of support that I have received. I will never forget her."" The Rolling Stones have now have cancelled the first date of their Australian tour following the news. The British band, fronted by Sir Mick were due to play in Perth on Wednesday. Their promoter said no further information was available. They are scheduled to play five more concerts in Australia. The following date from Perth is due to take place on 22 March in Adelaide. The BBC's Phil Mercer said ticket holders for Wednesday's gig were being asked to hold on to their tickets until a further update is available. Scott, who was believed to be 49, was found by her assistant at 10:00 local time (14:00 GMT) on Monday. The Stones are due to perform in Sydney, Melbourne and Macedon later this month before playing two dates in Brisbane and Auckland, New Zealand, in April. The On Fire tour is then scheduled to move to Europe in June, with concerts planned for the Netherlands, Germany, Italy and Belgium. Sir Mick, 70, began dating Scott in 2001. On Monday night, a spokesman for the singer issued a statement to deny a report that he had recently ended his relationship with the designer. ""The story in the New York Post re: a split between Mick Jagger and L'Wren Scott is 100 untrue,"" said his spokeswoman, Victoria Scarfone. ""There is absolutely no basis in fact to this story. It is a horrible and inaccurate piece of gossip during this very tragic time for Mick."" The UK's Press Complaints Commission (PCC) told the BBC it had received a small number of complaints from the public over images published which apparently showed an upset Sir Mick at the time he was told Scott had died. It is understood the singer has not yet complained personally, but the PCC would deal with the matter in due course. Supermodel Naomi Campbell, Vogue editor Anna Wintour and singer Madonna were among those who were fans of the designer. Scott was found dead by her assistant 90 minutes after sending her a text message asking to come to her Manhattan apartment without specifying why, the Associated Press news agency reported. Police said there was no sign of foul play and no note was found. Naomi Campbell said Scott was ""the epitome of elegance and femininity."" Anna Wintour described Scott as ""a total perfectionist.... always unbelievably generous, gracious, kind and so much fun."" She added: ""Her old world American manners and charm were from another time, but her sensibility was always fiercely modern."" Madonna wrote in a statement: ""This is a horrible and tragic loss. I'm so upset. I loved L'Wren's work and she was always so generous with me."" Actress Nicole Kidman, said to be a friend of many years, was ""heartbroken and in shock right now and unable to say anything,"" according to a spokeswoman. Bianca Jagger, one of Sir Mick's former wives, tweeted: ""Heartbroken to learn of the loss of the lovely and talented L'Wren Scott. My thoughts and prayers are with her family. May she rest in peace."" According to its last UK filing Scott's firm, LS Fashion Limited, owed creditors about 7.6m (PS4.6m), as of 31 December 2012. It had assets of 1.7m. Scott's death comes a month after she cancelled a show at London Fashion Week, saying production delays had left key pieces unready for the show. Scott, born Luann Bambrough, was raised by Mormon adoptive parents in the US state of Utah. The 6ft 3in (1.9m) tall former model began her career in Paris, then moved to Los Angeles to become a fashion stylist, according to a biography on her company's website. She founded her own high-end fashion label in 2006 and created a more affordable line of clothes with Banana Republic. Scott had dressed actresses such as Oprah Winfrey, Sarah Jessica Parker and Angelina Jolie for red carpet events. She was also a costume consultant for films such as Ocean's Thirteen and Eyes Wide Shut.",1,527
"Media playback is not supported on this device The 20-year-old told BBC Sport he is motivated by trophies not money after rejecting a PS100,000-a-week contract. ""Liverpool are one of the superpowers of football and if the owners don't want to sell, they don't have to,"" said Rodgers. Sterling has two years left on a contract worth PS35,000 a week. Rodgers added: ""Concentration should be on his football. If his ambition is to win trophies that's aligned with what we do here."" Rodgers added that the club had not given Sterling permission to speak to BBC Sport and that he thought it was a ""mistake"" to carry out the interview. ""There was no permission from us,"" he said. ""He will learn. We all make mistakes in life, especially when we are young. ""I think the kid has tried to put off all talk about contract and money. For now hopefully the focus will be on football."" Sterling, who joined the Reds from QPR in 2010, says he will not discuss a new contract with the Reds until the summer. ""I just want to take the time to think about what I've achieved in my career so far, where I need to go and what I need to do to get better as a player,"" he said. Newspaper reports have linked him with moves to Manchester City,Arsenal,Real Madrid and Bayern Munich. But Rodgers said he and Sterling were ""relaxed about the situation."" ""This is one of the great clubs of the footballing world and, for Raheem, to be playing here it's an honour,"" added Rodgers. ""He understands that, he sees that."" Former Liverpool defender Mark Lawrenson, who won five league titles and a European Cup with the club, said Sterling is not yet good enough for the top clubs in Europe. ""He's 20 and not going to Real Madrid or Barcelona or Paris St-Germain,"" Lawrenson told BBC Sport. ""He's not at that level and he has a lot of work to do.""",1,528
"The 27-year-old still had two years left on his existing deal but he has now committed himself to New Road for another season. He is the ninth player in five months to sign a new deal with Worcestershire, who will be back playing in County Championship Division Two in 2016. ""It was very pleasing to see the other contract extensions,"" said Shantry. ""It shows the level of morale at the club, even though we had a difficult year in Championship cricket. We've got a group of players here that are only going to improve."" Shantry, Ed Barnard, Joe Clarke, Brett D'Oliveira, Tom Fell, Joe Leach and Charlie Morris have all signed for three years, England Lions man Ross Whiteley has signed for four years and Tom Kohler-Cadmore has agreed a two-year deal.",1,529
"Police were called to Love Ranch brothel in Crystal, Nevada, after he was found unresponsive on Tuesday. The American had to be driven to hospital because he was too tall to be airlifted in a helicopter. Mr Odom, 35, has played basketball for Miami, Dallas and the Los Angeles Lakers and Clippers. He also played for the US in the 2004 Athens Olympics, winning the bronze medal. His condition is unknown but well-wishers tweeted their support following the news. Mr Odom, who was married to reality television star Khloe Kardashian, has long struggled with alcohol and drug addiction. He was involved in a drink-driving case in 2013 and was suspended from the NBA for violating its anti-drug policy in 2000. He and Ms Kardashian were married in 2009 in a ceremony that was taped for US television network E!. They divorced in 2013. Odom won the NBA championship with the Lakers in 2009 and 2010 and was named NBA Sixth Man of the Year in 2011. He last played in the NBA in 2013 with the Clippers.",1,530
"Some reports put the number even higher. The roof of the church caved in on worshippers who had gathered for the ordination of a bishop on Saturday. Those inside the Reigners Bible Church included Akwa Ibom state governor Udom Emmanuel, who survived the disaster. The church was still under construction and workers had rushed to complete it for the ordination, witnesses said. Mr Emmanuel said there would be an investigation into whether safety standards had been compromised. Eyewitnesses told Reuters news agency that they had seen more than 100 bodies at the local morgue. Etete Peters of the University of Uyo Teaching Hospital told the AP news agency that at least 160 people had been killed. Many more victims may have been taken to private mortuaries across Uyo, AP adds. President Muhammadu Buhari has expressed ""deep sorrow"" over the incident. An unnamed survivor quoted by Nigeria's Channels TV said: ""Suddenly, the roof fell on worshippers. The governor was quickly rescued. But others were not that lucky."" Building collapses are relatively common in Nigeria, mainly due to the use of sub-standard materials and the violation of building regulations. In 2014, scores of people were killed when a church hostel belonging to a Nigerian TV evangelist collapsed in the city of Lagos.",1,531
"Mr Maduro said the room would be kept intact and a wing of the presidential palace turned into a monument to Mr Chavez's ""Bolivarian revolution."" Mr Chavez died of cancer last month. Following his death, presidential elections were called for 14 April, pitting Mr Maduro against main opposition candidate Henrique Capriles. Mr Capriles says that despite Mr Maduro's attempt at portraying himself as Mr Chavez's heir, the acting president lacks the late leader's charisma. ""I'm going to look after it for a few years, but it'll always be Chavez's home,"" Mr Maduro said referring to the Miraflores Palace in Caracas, where Venezuela's presidents have their office. Full of confidence ahead of Sunday's polls, Mr Maduro said he would ""occupy a small office in Miraflores in another wing,"" so that Venezuelans could roam the rooms of the presidential palace and ""learn how the commander had lived, and what he had eaten."" Fierce battle Since Mr Chavez died on 5 March, Mr Maduro has cast himself as his natural successor in office. He has called himself ""Chavez's son"" and said that the late president had appeared to him in the form of a little bird. Speaking last week at the official start of the presidential campaign in the house where Mr Chavez was born, Mr Maduro said a small bird had flown around him three times and looked at him ""oddly,"" at which point he he had felt in his soul it was a message from Mr Chavez. ""I felt its blessing, telling us:'Today the battle begins, go for victory, you have my blessing',"" Mr Maduro said. Henrique Capriles mocked Mr Maduro saying that he had ""not seen a little bird, but swallowed one, the one he has in his head!"" He has also questioned Mr Maduro's ability to lead the country saying that ""whatever the outcome, I don't see how Nicolas Maduro has the capacity to stay for an extended time in government."" Mr Capriles has dismissed polls that suggest Mr Maduro has an unassailable lead over him. ""Of course I can win,"" he told AFP news agency, ""Maduro lacks charisma and leadership."" Mr Maduro said his rival was ""jealous"" and promised to beat him by 10 million votes in Sunday's polls.",1,532
Media playback is unsupported on your device 5 February 2014 Last updated at 08:46 GMT White lions are very rare - their zoo keeper thinks there's only around 90 of them in existence. They are usually found in wildlife reserves in South Africa and a few zoos around the world. Check out the clip and see the newborns settling in...,1,533
"The 29-year-old terminated his contract with the O's after the transfer window closed, and cannot join another EFL side until January. ""I wouldn't say I'm in a predicament, but I have never been in this position before,"" Cox told BBC Radio London. ""It is not a nice thing for a footballer. I'm not able to do my job."" The former Brighton man continued: ""I am going to have to sit it out again for four months before I can kick a ball in the League again. ""I'll try to make the best of it. It is hard to train on your own and keep yourself motivated but it is something which has got to be done."" Cox left Orient on 1 September after turning down a move to League One Northampton Town. Having spent six years with the O's, scoring 59 times in 275 appearances, Cox said he was ""an emotional wreck"" on his departure from Brisbane Road. ""I didn't really want to leave but, circumstances being what they were, I felt like I had no choice,"" he said. ""We had come to our conclusion that we were going to go our separate ways. I can't really elaborate on it for legal reasons. ""It is a club I will always love. When I finish playing I want to be a manager and if I can go back there and manage one day that would be great."" Cox, who has only just recovered from a long-term knee injury, is aiming to agree a contract with an EFL club which will commence in January before seeking a short-term deal with a non-league side to keep up his match fitness. ""I was just getting back in the groove,"" he said. ""If I can get something sorted sooner rather than later League-wise, then great. ""Hopefully the clubs I speak to will understand my situation. I'm not too proud to play in lower divisions as I need to play. ""Come January, I need to be ready to kick on."" Cox has already held initial negotiations with League Two side Crawley Town. ""It interests me because they are local to where I am,"" he said. ""It ticks the boxes and I used to play with the captain Jimmy Smith at Orient. The manager [Dermot Drummy] wants attractive attacking football, which is great for me because that is the way I like to play. ""By no means is it a done deal. We have had talks and we'll see how that goes."" You can hear an interview with Dean Cox on BBC Radio London's Saturday Sport show, which begins at 13:00 BST.",1,534
"Businessman Jeffrey Spector, 54, of St Annes, Lancashire, died on Friday following a six-year illness. He was surrounded by friends and family at a meal shortly before his death at the clinic, which aids accompanied suicide. His wife Elaine and three daughters said they respected his decision. The family said in a statement: ""Whilst we are now in a state of all-consuming grief and miss Jeffrey very much, we also recognise that he is now at peace and away from the fear which surrounded him in the last few weeks of his life. ""Jeffrey ended his life with dignity and control which was his overwhelming desire."" In an interview with the Blackpool Gazette last week, Mr Spector said: ""If I am paralysed and can't speak, send me to the spirit world."" He reportedly said the condition was affecting his nervous system. Friend Linda Earle, who had known him for 20 years, said: ""He's fought it every step of the way. I've never known a man try so hard. ""I don't blame him for a minute....it's no one else's decision but his own."" Journalist David Graham told BBC Radio Lancashire he had spoken to Mr Spector at his hotel near the clinic in Zurich. Mr Graham said Mr Spector, a director of an advertising agency, had had a series of consultations with leading surgeons across the UK. ""He had one operation which failed and I think that spurred him on the Dignitas route,"" said Mr Graham. In England and Wales, the Suicide Act 1961 makes it an offence to encourage or assist a suicide or a suicide attempt. Former Lord Chancellor Lord Falconer said he would attempt to reintroduce a bill that would allow assisted dying in the UK. He said it was ""completely wrong"" that terminally ill people did not have the option to end their life. ""Whatever your take on the subject, it should be debated,"" Lord Falconer told the BBC. Last year the Director of Public Prosecutions, Alison Saunders, clarified assisted suicide guidelines, making the prosecution of health professionals less likely. However, in April, disability rights campaigners who said assisted suicide policy was too ""liberal"" won permission to bring a legal challenge to her policy. Rob George, president of the Association for Palliative Medicine, said he was concerned about any possible law change. He said: ""This is a dangerous distraction from providing decent health care, and actually it's the dying that we need to look after. ""Our job is to look after people as they die.... not in order that they die."" However, the daughter of a woman who died at Dignitas last year said she wanted the law to change so that terminally ill people could end their life at home. Jayne Bramwell's daughter Lindsay said that it would help to ""ease the path for everyone involved and make what is a horrendous time a bit easier."" She said it was ""enormously distressing"" for her mother to have to travel to Switzerland in a wheelchair. ""She just wanted to be at home and have all her family with her..."" she said. In 2008, a paralysed rugby player from Worcester died at Dignitas. Daniel James, 23, had a collapsed spine following an accident during training with Nuneaton Rugby Club. The Director of Public Prosecutions said prosecutions in the case would not be in the public interest. Dignitas, which said it aided ""accompanied suicide,"" often described as assisted suicide, has not commented specifically on the Jeffrey Spector case. The charity, founded in 1998, said: ""The main work of Dignitas is not assistance in dying but in fact suicide preventive work, above all suicide-attempt-prevention work in a broad sense.""",1,535
"Murray, 25, who has already secured Rio Olympic qualification, was down in 21st after the fencing round. Strong swimming and run-shoot combined events helped her climb to ninth and reach Sunday's final in Bath. She is joined by Great Britain team-mates Kate French, Freyja Prentice and Francesca Summers. Britain will claim the maximum of two Olympic berths for the women's event if any of the GB athletes - other than Murray - can finish in the top eight in Sunday's final at the University of Bath. ""I sometimes struggle to find that spark and have the same adrenalin that I do in the final during qualification,"" said Murray, who was fourth in the women's team event alongside Mhairi Spence on Wednesday. ""Hopefully I can step things up at the weekend,"" she added. World junior champion Summers, who won Youth Olympic silver in 2014, secured the last automatic qualification place in the first of the combined heats. ""I took lots of confidence from winning world junior gold in Mexico,"" she told BBC Sport. ""It's a big step-up in standard, but the target was to reach the final and I'm so happy I've done that."" On Saturday Jamie Cooke, Tom Toolis and Joe Choong will compete in the men's final knowing a top-eight finish will attain them a Rio Olympic qualification.",1,536
