text,label,index
"Severe storms in December 2013 caused damage to an existing dune system to the east of Barkby Beach in Prestatyn. A report, to be considered by Denbighshire councillors, says there is a ""high risk"" that more severe weather will lead to further erosion at nearby Maiestad beach and other areas along the coast. The authority has already spent 340,000 on works including replacement of rock armour protection, revetment walls and handrails near St George's Island off Rhyl; repairs were also carried out over 12 months ago to protect the promenade wall, sea defences and car park from Cow Bay Cliff in Llandudno - as well as work to stabilise rocks at Ty Mawr Point - but due to rising costs could be approached for more funding if necessary.",0,289
"The 28-year-old was an ever-present in the side which won the County Championship title in 2016. ""He is one of the finest cricketers in the country,"" managing director of cricket Paul Downton said on Friday (July 7). ""It has been a pleasure to work with him and he will be missed by everyone at Lancashire CCC.""",0,290
"They said this will amount to double the number of apprentices created each year - currently about 28,000. All parties are promising to create more apprentices or equivalent schemes to get people into work on a permanent basis The Conservatives say they would raise wage levels for existing jobs and make it easier for employers with fewer than 50 staff to take employees in at less than minimum wage rates if these were above their skills level; again aimed primarily at young workers who could earn substantially lower wages when learning new trade techniques.",0,291
"Obituary: Francisco Blake Mora The helicopter was flying to Cuernavaca in neighbouring Morelos state for a prosecutors' meeting when it went down. All eight people on board were killed. President Andres Manuel Lopez Obrador said the crash may have been caused by bad weather, but added that he would still conduct an investigation. In January 2015, two months after his election victory and before taking office, Mr Lopez Obrador visited one of Mexico's most notorious prisons. He told reporters afterwards there had not been ""one single report"" about escapes from El Altiplano during previous administrations despite frequent reports of inmates breaking out at other facilities around the country. But just five days into office - 13 years later than planned because of delays with construction work needed for the new prison - more than 70 prisoners broke free in what is now known as the biggest jailbreak in recent memory. On Monday night another high-profile prisoner escaped while being transferred between police stations. It appeared Alejandro Edda Martinez was caught almost immediately although it took six hours to track him down. Mexico earthquake latest pictures Fri, September 8, 2017 At least 60 people are dead and hundreds injured Play slideshow AFPGetty Images 1 of 36 A rescue worker searches for survivors amidst the rubble of a building collapsed",0,292
"Mr Blunkett said using the same funding formula applied to Wales - which has a devolved budget - Yorkshire would be entitled to a PS24bn budget. ""You put great store on fairness and justice, so you should accept this is fair,"" he said. ""We have an opportunity here before us now for all of England's regions because there will not only need to be additional expenditure but it cannot be done at the expense of other areas."" In his speech Mr Blair had made clear that if elected in May, Labour was committed to bringing about change as soon after 1997 as possible by establishing regional assemblies with their own budgets during its first year back in power. The proposals were criticised yesterday by Tory leader William Hague who accused him of wanting government ministers from Liverpool or Birmingham making decisions affecting farmers across Westmorland. He also warned against creating new taxes without permission from Parliament. But the Prime Minister insisted: ""If I can get agreement [on] financial powers being devolved then they do come under my responsibility. If we are going into an election saying 'we want more money'...I believe people expect me to make sure that happens.""",0,293
"The Center for Disease Control (CDC) said 45 people had been infected with a strain of E. coli, 43 of whom reported eating at a Chipotle restaurant. The cases were primarily in six states - Washington, Oregon, California, Minnesota and New York - but also included North Dakota and Pennsylvania. Of the 43 sickened by that outbreak, four required hospitalization. Two more each developed hemolytic uremic syndrome or kidney failure. Federal health officials did not say whether there was any link between those illnesses and any specific food items served at Chipotle restaurants.",0,294
"The 56-year-old ex-Derbyshire skipper leaves his post as club president to take the newly created job. Graeme Welch left as elite performance director in June, having been appointed following a major revamp of Northants' coaching set up under former coach David Ripley last year. ""I'm very pleased and proud that Richard has agreed to be my successor,"" said Bailey who will continue as head coach on an interim basis for 2019. ""He's hugely experienced with over 20 years of first-class cricket behind him.""",0,295
"The skull of an adult male was found by the M54 slip road on Thursday by workers surveying a roundabout near Telford. The find sparked a West Mercia Police inquiry to identify the man and his family, with officers concerned he had not been reported missing or in contact since 2019 when his friends lost touch after they stopped seeing each other regularly A statement from police said: ""We are continuing our investigation into who this person is, as we have no record that anyone matching their description has contacted us about him.""",0,296
"Alexander sustained a broken cheekbone in the last week's victory over former club Rangers. And Gallacher twisted his ankle in training, making him a doubt for Sunday's Edinburgh derby with Hibernian at Easter Road after being called up to replace injured Miller. Mowbray added: ""We are hoping that Andy can be available but Dean did well when he came on against Hibs and I have spoken this morning about how good it would be if we could get both of them back fit because they offer us something different.""",0,297
"The latest threats bring the number of incidents to 69 in 27 states in the past month, according to the JCC Association of North America. No bombs were found at any site before Monday's discovery in Mandell JCC near Detroit. President Donald Trump and his daughter Ivanka, who is Jewish, condemned the attacks on social media. The White House has been working behind the scenes with Jewish groups and law enforcement to ward off more bomb scares, officials said Wednesday afternoon. Following a briefing from FBI Director Chris Wray about this week's nationwide wave of anti-Semitic threats against Jewish institutions, POTUS reaffirmed that we must protect all Americans - and especially our fellow citizens of the Jewish faith (12) - Sarah Sanders (PressSec) February 21, 2018",0,298
"Daly spent two seasons at Ibrox after leaving Tannadice, where he has been training since pre-season. ""I would never say never,"" the 32-year-old said of the possibility of signing for Hearts when asked if there was any chance of a return to Tynecastle Park in an exclusive interview with Evening News Sport last week. ""If something came up then maybe it is possible."" Daly did not rule out playing against his former club this weekend but says that will be purely on personal terms rather than anything else as he kept matters professional while working under Steven Gerrard and Gary McAllister during their time together at Rangers. He added: ""It's one thing being friends outside football - you can banter all day long about things like family members or whatever. But inside the environment we need to give 100 per cent because ultimately they are your employers so you have got to do everything by the book and work hard every single day no matter what goes on off the pitch. The same people who might want my shirt now could wish me well again next year! That is just how football works sometimes. You go through periods of great friendship; other times you don't see them too much. Hearts boss Daniel Stendel (Pic: SNS)",0,299
"It says increases will be needed if current trends in teacher recruitment and retention continue. Nevertheless, the STRB has recommended a pay rise of just 1 for teachers in England next year - 2 per cent below inflation - which would result in an effective real-terms cut given that rising costs consume more than half of their salary budgets by 201920. In its report, published today (30 July), it said: ""The evidence highlights overall budgetary pressures on schools as being largely driven by non-staffing factors such as increased pension contributions."" However this doesn't say where these extra funding needs might come from to make up any shortfall after the above measures are taken into account, or whether they could be across the board cuts such as class sizes increasing once again, something Education Secretary Justine Greening is considering pressing ahead with despite widespread opposition within her own party. A spokesman for Ms Gove told TES before publication last week's spending review had set out how school standards were going to increase over the coming years through a 7 billion investment package, including record levels of capital funding, while councils get significant new powers to raise council tax and National Insurance bills.",0,300
"We've asked BBC Sport readers to predict the top three before every race this season and, after the British Grand Prix, we got our calculators out and had a look . The data tells an interesting story: Mercedes dominated qualifying at Silverstone - as expected given their history at this circuit over recent years - but they were beaten by Ferrari in both races, which is less so but still surprising on reflection. What it shows us more than anything else though is that hard racing can be just as important for overtaking opportunities as driving quickly around corners. And Red Bull have proven themselves to do pretty well across all those areas of performance.",0,301
"The accident, which involved a white Vauxhall Astra van, happened on the A701 Howden Hall Road in Kaimes at about 07:50. The woman was taken to Edinburgh Royal Infirmary. The road closed for several hours and reopened shortly after 14:00.",0,302
"Gen Christophe Gomart told a parliamentary commission in May that a ""partner agency"" warned of the plot by a Brazilian Islamist militant. No further details were given. Gen Gomart made no comment about an alleged second suspect linked to Islamic State who was detained at Orly airport on Saturday, as well as two others found near Notre Dame cathedral late Thursday night before being arrested. Graphic: French police officers carry out security checks outside Paris' airports - tmsnrt.rs2rQjZgw",0,303
"The head of the mission, Peter Graaff, met the Ghanaian president to thank the country for hosting the agency since it was set up in September last year. A small delegation also went on a site visit with Mr Mahama at Kakum National Park and Palm Grove in Kumasi as well as Lake Bosomtwe near Sunyani where they held discussions about climate change adaptation, agriculture development and food security before visiting selected fishing communities along the coast which have been affected by El Nino-induced drought ""We are very grateful that you hosted us here ... your leadership has made this possible,"" said Ambassador Graaff who is based in Ethiopia's capital Addis Ababa The main objective of the United Nations Food And Agriculture Organization (FAO) which works within five pillars: forestry; fisheries; livestock; rural development, climate change and disaster risk reduction through integrated programming",0,304
"All 26 are accused of evading tests but say there was an administrative error. The list includes Fabrizio Donato, triple jump bronze medallist at London 2012, and Andrew Howe, who won the gold in Beijing four years later. The BBC claims that after being notified by French investigators on 4 June 2017 about a blood test taken three weeks earlier which showed he had returned abnormal levels of testosterone, British sprinter Dwain Chambers said: ""I asked for permission to have this sample destroyed as per my agreement with UK Anti-Doping.""",0,305
"Giaccherini, 31, joined the Black Cats in 2013 from Juventus for PS6.5m but, after an impressive first season, he struggled to make an impact. He played 43 times in total over two seasons before being released at the end of his contract last summer when Sunderland were relegated back into League One following their financial implosion under owner Ellis Short's tenure. He has been linked with a return to Italian football and Marseille are thought to be interested as they search for new recruits amid interest in Bordeaux striker Gaetan Laborde. The French side also saw a loan bid rejected by Lazio earlier this week for another Serie A forward, Keita Balde Diao who is on-loan until the end of next month.",0,306
"However, the report concluded there had been ""no overarching state conspiracy."" Sir Desmond de Silva's review confirmed that agents of the state were involved in the 1989 killing and that police corruption was rife. Sinn Fein President Mary Lou McDonald has said she will meet Mr Johnson to discuss a public inquiry into all IRA killings. She again called for an independent investigation into what happened on Bloody Sunday:",0,307
"Mr Trump broke a long-held tradition by not releasing his paperwork during his presidential campaign. His critics want to know who he has been dealing with and if there are any conflicts of interest that could affect policy decisions in the White House The billionaire businessman is saying little about how much money from foreign sources was in his past business dealings, as well as whether those transactions were made at President Donald Trump's direction or for the benefit of U.S.-based clients - the very type of financial entanglements that ethics experts say present serious potential conflicts of interests.",0,308
"An inquiry for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi. The man reportedly shouted ""Allahu Akbar"" God is greatest during the assault outside a police station. The suspect was known to authorities and had already served three prison terms on charges of theft, violence against officials, illegal possession of weapons and drug trafficking offences.",0,309
"It is expected to be wet and windy later, with the possibility of flooding in places from heavy rain and melting snow. The strongest winds are expected to be along coastal areas, particularly on the north-east coast. Met Eireann said: ""A cloudy day today widespread showers or longer spells of rain will develop through this afternoon into early evening across Ireland initially mostly over Connacht and Ulster but spreading eastwards during the course of tonight. Showers may prove wintry at times.""",0,310
"Andrew Haldane said in a speech he was downbeat over the UK economy because of weaker global growth, low wage growth and financial and political risks. ""Put in rather plainer language: Brexit. And lots more of it,"" Mr Haldane told an economists' conference at The Wall Street Journal's Annual Health Summit. ""It is too early to say exactly how these storms will play out,"" added Mr Haldane who heads up the BoE's monetary policy committee (MPC). But his comments may raise expectations that policymakers could vote for another rate cut next month when they meet on November 7-8. It would be their third reduction since August, taking rates below zero for the first time ever. However, any move by the MPC remains unlikely until after Theresa May has called off her planned October 15th snap election as she prepares to head back from Brussels empty handed with no new deal agreed yet. Bank governor Mark Carney and other senior officials have warned against cutting interest rates further just now given signs of economic recovery following last year's slump caused mainly by uncertainty triggered by June 2016 referendum decision to leave the European Union. Sterling fell sharply lower yesterday after business surveys indicated continued weakness ahead while official figures showed construction output dropped 0.1 per cent between July and September - its fourth consecutive quarterly fall - though strong exports helped limit overall decline. Meanwhile US government borrowing costs also dipped briefly before then climbing back above 3 per cent again despite better than expected jobs data showing unemployment remained near 50-year lows even as employers hired fewer workers than forecast in September. There are still around 700 employees looking every day in Scotland alone says recruitment firm Adecco Group which reckons wages jumped 2.9 per cent annually in September but remain depressed compared to pre-financial crisis levels.",0,311
"Critics say the new contract involves pay cuts of up to 30, with ""normal hours"" extended to include 7am to 10pm on every day except Sunday. The British Medical Association has called it a disgrace and says no doctor could survive such working conditions without suffering severe stress or burnout. A protest was held outside parliament last week attended by several thousand people including NHS staff and their supporters from across Britain's political spectrum - even some Conservative voters who have been profoundly affected by funding shortfalls in recent years that left them waiting months for treatment at times. One woman told me her husband had died earlier this year after being forced to wait too long for an operation she said he desperately needed but which wasn't deemed urgent enough due to health service cutbacks. Many took banners saying: 'We are not robots.' A lot felt betrayed because doctors were among those who voted strongly to leave Europe precisely so they wouldn't be subject to EU rules dictating what kind if work can be classed as ""social,"" rather than strictly medical. They thought Brexit would allow more money into public services - never mind that Boris Johnson promised very early on those claims weren't true either when announcing his vision for leaving the bloc. Now there is anger directed towards him; I've heard plenty of talk about how much better things used to be under Tony Blair (even though Labour didn't abolish these kinds of contracts back then). These days many believe Jeremy Corbyn should also share blame since he initially refused to support strike action until late May. But most everyone feels let down politically instead of just personally angry now. 'I don't want my children growing up like us': Londoners tell of poverty, hardship Read more Tensions run deep between junior medics and senior consultants over government plans to expand the number of places available through its Graduate Entry Scheme, aimed specifically at overseas recruits coming here post-Brexit. Thousands graduated during Covid already meaning training budgets have gone elsewhere amid a backlog caused by cancelled operations, delayed procedures and fewer students coming forward overall despite increased incentives. Aspiring GPs feel unfairly treated compared to European counterparts getting preferential access via family connections while surgeons get to choose where best suited geographically and financially. It all makes you wonder why anyone wants to join medicine right now. To mitigate against potential problems ahead we need far greater investment throughout our whole healthcare system, coupled with proper planning and clear communication regarding changes taking place as well as guarantees not only that existing workers won't lose out again following any transition period once free movement ends next December but that nurses will come here regardless given attractive salaries aren't guaranteed anywhere else yet. Then maybe we'd finally see the end of recruitment adverts promising wages higher than the average salary plus bonuses and other perks outside of London! With luck any future pandemics might bring issues around staffing levels upwards to national priority status before irreversible damage takes hold, especially considering social care often isn't mentioned alongside hospitals anymore although experts insist neither sector can operate successfully alone anyway. We really do seem to have forgotten how interdependent everything is nowadays ... Hopefully, someone somewhere remembers soon?",0,312
"It could be over in hours - or it could take weeks. That's how unknowable an acute counter-terrorism investigation can be for MI5 and the police. While there is a clear link between all three attacks, we cannot say definitively that there was a common network behind them,"" she said, referring to events at Westminster Bridge, London Bridge and Finsbury Park Mosque. ""There will therefore be ongoing work across government as well as our international partners... No piece of information is too small.""",0,313
"North Wales Police and Crime Commissioner Arfon Jones said a so-called ""fix room"" could reduce drug deaths and the spread of infection. He said the proposed plan came in response to his request for an innovative way to tackle addiction during lockdown, which has been delivered with support from North Wales County Council's Community Safety Partnership (NWCCPS) drug strategy group. He added: ""This is not about legal highs or cannabis, this is about tackling substance misuse head on.""",0,314
"Edward Alexander Lee, 34, was sentenced to three years on probation at Belfast Crown Court on Wednesday. Judge Gordon Kerr QC said it was the best way of protecting society and rehabilitating him after he admitted an assault causing actual bodily harm charge for a ""violent struggle"" in which his victim needed hospital treatment. The court heard that Mr Mackay had been asked by police officers if there were any issues between himself and Lee before they left their homes in east Belfast last July. The following day two males went into Mr Mackay's flat while he was out shopping armed with knives, demanding money from him during what turned out to be a violent struggle over 55 worth of drugs. Prosecutor Michael Chambers told how Mr Mackay suffered injuries including cuts across both eyes requiring stitches as well bruising all round his body caused when being punched repeatedly. He added: ""Mr Mackay felt intimidated because one man pointed a knife towards another who also put up a fist. His fear is such that this has impacted upon his daily life since.""",0,315
"Ward, the world number 111, recovered from two sets down to win 6-7 (5-7) 5-7 6-3 7-6 (7-3) 15-13 in Glasgow. The Englishman needed six match points before finally seeing off his opponent but said: ""At times I was thinking 'please don't make this any harder than it has got'! ""That's why you play tennis for moments like that and how many people get a chance to have one? So just enjoy every moment of it."" Murray will now face either Australia's John Millman or Frenchman Pierre-Hugues Herbert on Saturday with victory putting him into Sunday's final against Marin Cilic, who beat Grigor Dimitrov earlier today.",0,316
"The Labour authority voted in favour of changing 2,700 contracts from 52 weeks to term time-only. The council said it would bring staff in line with the other 17,000 workers employed by local authorities across England and save 5m a year. ""I don't think anyone should be working for free,"" Mr Simpson told LBC radio earlier this month when asked why he wanted to change employees' hours if they agreed not to strike over pay. ""We've offered them 3 per annum... I'm very disappointed...They have accepted that offer.""",0,317
"Leeds, 15th in the Championship table, looked vulnerable at the start of the season, particularly at set-pieces. But central defender Bartley has formed an impressive partnership with Pontus Jansson in recent weeks and led a defensive unit which kept successive clean sheets against Blackburn Rovers on Tuesday (0-0) before Saturday's 1-1 draw at Nottingham Forest. Bartley said: ""It helps when you have got people like Ponte next to me who is very vocal - he let us know if we were doing things wrong or right and keeps guys focused but not just him either. The rest of our back four are good men as well so it makes life easy for everyone else because they keep teams quiet behind them.""",0,318
"27 August 2016 Last updated at 12:34 BST The restaurant began serving puppy platters after a new law was introduced allowing dogs to eat at restaurants - as long as they are on a lead. But the owner of this pet-friendly pub in St Albans, Hertfordshire has been forced to close his doors due to complaints from customers that their children have come into contact with man's best friend and fallen ill.",0,319
"Republicans ambushed a mini-bus carrying the men at Kingsmill in County Armagh in 1976 and murdered them after checking what religion they were. Senior coroner John Leckey is retiring this summer after ruling out all of their claims that police colluded with British soldiers, who have been accused of involvement but never charged over the killings. Speaking on behalf of Mr Corr's family today, solicitor Padraig O Muirigh said: ""The inquest has now concluded and we are relieved to see it finally come to an end for our client Michael's parents Elaine and William."" He added: ""We would like to thank both counsels (Mr MacDermott representing PSNI and Ms Travers QC) as well as Judge McCaffrey for his direction throughout proceedings which enabled us to get here without incident or argument from either side despite complaints made by some parties about how things had progressed and concerns raised regarding witnesses.",0,320
"Pernod Ricard, which is based in France, is the second biggest distiller of Scotch after Diageo. Its brands include Chivas, The Glenlivet and Ballentine's. However, the distiller reported that Jameson's, its best-selling brand worldwide, suffered a drop off last year as sales fell by 4 percent to 1.2 billion euros (1.4 billion). The popularity of Irish whiskey also remains strong with sales growing 6 percent globally over five years. This has helped increase revenue at Pernod Ricard Ireland, owned by U.S.-based Brown Forman Corp., from 123 million euros in 2011 to 128 million euros today.",0,321
"Three open-top buses took the first team, youth team and family members on a parade from Stamford Bridge towards the King's Road in west London. Chelsea ended their campaign eight points clear at the top of England's Premier League after beating Southampton 3-0 to secure Antonio Conte's side a fifth league title since Roman Abramovich bought the club in 2003. Chelsea fans had chanted ""We're going home"" as they celebrated winning the English championship for a second time under Russian billionaire owner Abramovic but there was no sign of any discontent with coach Conte who has faced speculation over his future all season despite delivering another trophy.",0,322
"The House of Lords heard the government had not yet taken a decision as to whether an inquiry will be held. Launching one now could prejudice the on-going investigations into historical abuse by child protection agencies and police, it said in reply to Lord Carlile's request for confirmation that ministers have made up their minds about this question. A spokeswoman added: ""We are considering how best we can learn lessons from historic events.""",0,323
"The former world champion will target the time trial and may also support Lizzie Armitstead in the road race. Pooley, 33, retired from cycling after winning two silver medals at London 2012 but came out of retirement to compete on the track with British Cycling last year. ""I'm looking forward to having Elinor as part of our team,"" said sports director Stephen Park. ""Elinor has been working hard over recent months building up her endurance so that she can be competitive for us during both events.""",0,325
"The Waking the Dragon tower was granted permission by Wrexham council back in February 2011. Businessman Simon Wingett is trying to raise PS2.5m to build the bronze sculpture, cultural centre and hotel."" ""As soon as I found out about this story last week it made me furious,"" said Mr Jones. ""I can understand that somebody who has been through what he's gone through should be allowed some sort of memorial but for him to profit from his death seems so wrong on every level - morally, ethically, philosophically... It just sets such a bad example for the rest of us. And when you think how much money he needs to make with this venture then we'll know why truly wealthy people don't get involved with these kinds of projects because they know if something goes wrong there will always be someone else around somewhere willing to pick up the pieces!""",0,327
"The Labour leader told the New Statesman his party opposed government plans to lower the overall household cap, introduced in the last Parliament. And his spokesman confirmed he was ""very concerned"" about reports of a possible reduction by 1,000 for some households. Labour MP Liz Twist said: ""I'll be angry if it turns out that people on higher incomes are getting their tax cut and middle-income families aren't seeing one penny extra.""",0,328
"Funding given to the charity, which collapsed in August, included at least PS28m from the Department for Education, the National Audit Office said. It received the money despite warnings about its financial position and failure to meet statutory safeguarding guidance since 200910, it added."" In a bid] 'to make sure that we get value for taxpayers' money', ministers have started an investigation into all 15 universities involved... A DfE spokesman told The Independent: ""We are doing everything possible with our regulator [the Quality Assurance Agency (QAA) ] to ensure that students do not lose out as a result of university collapses'."" ""The cost-cutting move comes after several higher education institutions were forced to turn away thousands of new undergraduates this autumn due to funding shortages - including Bath Spa University, which is being sued by former students who say they were left 75,000 out of pocket...""",0,329
"The interior of the Saab 340 that flies to and from Orkney was stripped out and renewed and the exterior repainted at a cost of almost PS270,000. Loganair, a franchise e airline owned by Highlands Islands Airports Limited (Hial), operates the service on behalf of HIAL in partnership with Flybe. Mr MacFarlane said: ""We are committed to providing excellent customer services for our passengers travelling through Inverness Airport as well as supporting local businesses within the area.""",0,330
"Footage secretly filmed by France 2 TV shows Francoise Olcay selling dinghies and life jackets to migrants hoping to reach the Greek islands. The UN says 124,000 people reached Greece's shores last year after a route for refugees across southern Europe was largely shut down in March 2016 'Sometimes you just have to help,' she said when asked about her decision to sell them at prices as low as eight euros (9). She claimed that all of it went towards buying fuel which enabled smugglers to keep their boats operating. She also told how traffickers 'plant weapons on board so they can say we attacked our own ships'. The footage showed some boatloads being intercepted under heavy fire from coastguards using rubber bullets. Others were spotted but not met with any resistance because there had been no alert issued by Hungary or other countries along the border - meaning many managed to slip through undetected.",0,331
"The PS230m development consists of 11 wind turbines. Mr Trump claims they would spoil the sea views for golfers on his course at Menie. He responded: ""We will put our proposal to The Scottish Government, which we believe is substantial and compelling."" He added that he was prepared offer a cash contribution towards community benefits - something he said would have been agreed by ministers in any case as part of an environmental impact assessment (EIA). His letter says this EIA had not yet begun when the applications were lodged with the Marine Scotland agency last August but it should be completed within six months from now. That means no decision could come until around spring 2014 or later.",0,332
"The vessel's engine failed a mile north east of Muck Island on Thursday evening. Weather conditions at the time were described as good with a Force 3 wind and a Dense Fog advisory in place, however it had been raining heavily earlier that day resulting in reduced visibility throughout much of Scotland."" ""As is standard procedure for incidents like this HM Coastguard tasked RNLI Lifeboats from Stornoway to go alongside MV Hebridean Isles to begin an assessment of her condition before she could be towed out to sea by independent salvage operators,"" he added",0,333
"They talk of a boy who dressed smartly and worked hard, but who barely said a word during his time at school. Police officers have said he may have had Asperger's syndrome - an autism spectrum disorder that makes it difficult to get close to other people or form relationships with them Pictured: Crouch (right) on the pitch against Arsenal in 2008 when Chelsea won 2-0 thanks to goals from Frank Lampard (left) and Didier Drogba (centre). The former England striker died aged just 40 last week after being found hanged at home The court heard Crouch became known as 'the robot' because despite working extremely hard for Liverpool he rarely spoke about himself and was always polite even if things did not go well on the football field. After retiring from playing football professionally due to injury, Mr Hincks said Crouchen remained involved in charity work before moving into coaching younger sportsmen such as those taking part in his Fit2Football sessions which connected groups of children together through sport. He also took up acting roles including appearing alongside Vinnie Jones in the film Lock Stock And Two Smoking Barrels among others. His wife was described by friends who attended her funeral service earlier this month as having been left heartbroken since her husband's death. In response to claims she is still surrounded by mystery over what happened inside their family home two weeks ago, one friend told MailOnline: ""It all seems very strange."" Friends say Caroline has become withdrawn ever since losing her soulmate A source close to Mrs Crouch previously revealed how the couple met while they were both training to be youth team coaches at Tottenham Hotspur FC. They married back in 1999 and went onto live in Chigwell where they raised four boys together; Aaron, Jack, Charlie and George. It appears Crouch gave no hint anything wasn't right ahead of Valentine's Day night last Monday evening. Shortly before 9pm police received reports of concern for welfare at the property following concerns neighbours witnessed someone entering the house shortly afterwards. A neighbour claimed there was screaming coming from the address around 6am yesterday morning although cops are yet to confirm these details so far. An officer outside the 1million five bedroom detached gated property today refused to comment on whether anyone else lived at the residence apart from Ms Crouch. Neighbours claim the pair moved away some years ago leaving only their three youngest sons behind. Police vehicles continue to guard the scene as forensics experts combed through the sprawling mansion looking for clues. Officers wearing white suits, masks and gloves could also bee seen carrying evidence bags out of the building as they searched each room. No arrests have taken place and enquiries remain ongoing says Essex Police Mr Stewart added: Crouch] played brilliantly for us [Liverpool]. I mean, we loved him when he first came here. You never knew quite what you would get between matches... But once he settled down...he really got going.' Speaking directly to fans, he continued:'He delivered big moments late in games. That goal he scored against Wimbledon in our FA Cup run will forever stay with me'. Pictured above celebrating scoring for Spurs at White Hart Lane Stadium in May 2003, Crouch netted six times in 56 appearances across his season long loan spell with the Reds",0,334
"The court in Novorossiysk gave two of the dancers 10 days in jail each, a third 15 days and two others received fines on charges of petty hooliganism. Prosecutors had asked for community service or probationary sentences. ""I don't think we will appeal,"" said Vladimir Plyuschevnikov, one of the defendants' lawyers who believes his clients did not receive fair trials. ""They might be freed today."" An appeals hearing is planned later this month at Russia's Supreme Court in Moscow which could take several months to decide whether there are grounds to change the original verdicts handed down by lower courts. (Reporting By Irina Proshova; Writing by Steve Gutterman)",0,335
"Bernard Mensah struck a post for Aldershot after 11 minutes, but the visitors were a man down midway through the first half when Jim Kellerman saw red for a foul on John Akinde. Akinde was immediately taken off as a precautionary measure and replaced by Kundai Benyu, who in turn went off himself nine minutes later with an ankle injury that required further treatment from medical staff before he made his way back to the dressing room. The hosts took full advantage of their numerical superiority to double their lead just four minutes into the second period courtesy of some sublime finishing from striker Danny Hylton. Having previously had two efforts saved by goalkeeper Dean Gerken, the former Hull forward latched onto Billy Waters' defence-splitting pass over the top, rounded defender Nathan McGinley and placed the ball past Gerken at the near post. Waters then fired narrowly wide shortly afterwards, while McDonald's side also hit the woodwork twice during the closing stages - Ched Evans finding space inside the penalty area only to see his shot come back out off the crossbar in stoppage time, followed soon after by Adam McDonnell seeing his effort thump against the bar following good work by Leon Legge.",0,336
"HM Revenue Customs said the plant, on the outskirts of the city centre, could have cost taxpayers nearly PS138m a year in lost duty and taxes. Four lorry loads of tobacco products were seized from it when the raid took place last week. The store, which was shut down by officials from HMRC's Criminal Investigations Department (CID), also had five bookmakers operating within its premises as well as three gambling machines. Officers found an illegal roulette machine under the counter at one point during their search operation. They recovered more than 200 cartons of cigarettes but believe that there would be far more if they didn't close up shop before Saturday's match between England and Croatia. According to local sources, no staff members paid any tax or national insurance contributions either. A source told The Sun: ""This is where all Britain's money goes - into the pockets of crooks like these who thought they can get away with making millions while paying none back.""",0,337
"Kirsty Williams told them they have a ""responsibility as stewards of community, city and country,"" at a speech in Cardiff. The referendum showed ""notions of togetherness"" were ""perhaps weaker than we first thought."" She said there was an opportunity to improve the relationship between Wales' political parties after what she described as their failure during Brexit talks.",0,338
"Nia Griffith said her party offers ""investment in Wales, versus cuts from Westminster"" by the Tories. She urged people to ""imagine the price"" if there was a Conservative government in five years' time and they started slashing public services.. Labour's Nia Griffith says she doesn't want Ruth Davidson as first minister because of what it would mean for Welsh politics BBCDebate pic.twitter.comdTbYSy3z5r - BBC Politics (BBCPolitics) May 2, 2017",0,339
