text,label,index
"He led the parade of soldiers along Llandudno promenade to re-affirm the Freedom of the County of Conwy. Hundreds of residents and holidaymakers turned out to see the march in which local history, military tradition were combined with a tribute from [...] The post Warship HMS Cardiff on Armistice Day visit appeared first...",0,98
"6 December 2016 Last updated at 09:59 GMT The app can now identify up to 70,000 public figures by looking at images, video or an actual person. The BBC's Rory Cellan-Jones checks it out on New Year's Eve ""When you came into the room and saw your husband laying there in bed,"" she says over a crackling telephone line from her home office more than 1 500km away.""You're like ""What? What is going...",0,99
"The PRI is set to win about 30, with the conservative National Action Party on about 22, said the head of the National Electoral Institute. On current projections, the PRI could capture a majority in both houses for only its third time since 1929 and even then needed an alliance or coalition partner like President Enrique Pena Nieto's PAN party that won 28 seats [...]",0,100
"The MarkitCIPS manufacturing Purchasing Managers' Index fell to 49.2 from 50.7 in March. A reading below 50 indicates falling output. It is the first time that activity in the sector has contracted since July 2011 as it takes a longer period for companies than manufacturers or service providers, which tend be more volatile and have shorter lead times when reporting their results",0,101
"Reuben Lewis from Llanidloes was driven 45 minutes from Ysgol Cedewain, Newtown, without teachers or transport staff realising he was still on board. BBC Wales understands he was then left with another student for at least 30 more miles before the school finally realised what had happened and called off classes after about two hours in which students were confined to their classrooms by a teacher who didn't know where they should go next."" A spokesperson told me: ""He said that there has obviously been 'institutionalised racism."" He added it is not just one person but an institution made up of people""",0,102
"The 48-year-old took had been in charge of Posh since replacing Dave Robertson in September and lifted the club as high as the play-off places in January. But they have dropped to 19th place this season, with just five wins from their first 16 league games so far - a tally that has left them three points adrift at home following yesterday's 1-1 draw against Coventry City.. What are your thoughts on Gordon Strachan leaving? Do you think he was given enough time or do we need someone else now?!",0,103
"The woman, 37-year-old Wu Shuoyan, is alleged to have been killed last May simply for refusing to hand over her phone number to cult members. The murder, filmed on CCTV and uploaded onto the internet since then has sparked anger against local officials who are accused of failing in their duty as protectors or parents.[1] ""We're afraid that this incident will become a precedent,"" said Li Xiaomin from Beijing Normal University's Law School during an interview with UPI AsiaNet following research conducted by his team at Peking Universtiy into so called ""brainwashing"" cases involving non believers being forced out through violence [2]. According its website[3], brain washing was defined ""as coercive persuasion which leads victims (usually children) away without consent.""",0,104
"""It was very professional, but it was also emotional,"" he said. ""It was very dignified but I would also say at the end it was quite emotional. ""He reflected on his time in AFL football and what makes him tick."" The 2016 Brownlow medallist has been under pressure throughout this season for dropping off from last year's form when few expected anything less than a second consecutive All-Australian selection to be named champion of all clubs (he won best player as captain). He now stands 20 votes behind Gary Ablett who is locked away with 203 first place rankings sitting comfortably above Carlton skipper Marc Murphy despite missing four games through injury while averaging 27 disposals per game compared favourably against Hawthorn counterpart Sam Mitchell's 21 average playing fewer minutes due primarily because Jobe Watson played nearly every minute available before succumbing midway though Round 15 - leading others including Melbourne star midfielder Jesse Hogan up their respective trades lists ahead by virtue if being more efficient contributors across match day duties; similarly Geelong superstar Patrick Dangerfield did not miss any matches during 2017 either yet still finished third overall among eligible players thanks largely without doubt - mainly outplaying Collingwood incumbent Scott Pendlebury each week prior that which saw Adelaide veteran Rory Sloane overtake GWS Giants teammate Toby Greene into fourth position late after recording 28 touches or half way thru round 17!",0,105
"Elisa Bianco said she had just months to live and Sally Retallack funded a PS2,500 final trip for the 22-year-old, London's Appeal Court heard. Bianco, of Station Road, Fowey, Cornwall, accused her boyfriend Jason Holgate in 2014 - but he was cleared at Swansea Crown court last year after claiming they were having consensual sex when police arrived with an arrest warrant Image: Ella Sellings is among those who have been confirmed dead by Air Accidents Investigation Branch (AAIB) sources",0,106
Mr Trump called off a rally on Friday night in Chicago after clashes between protesters and supporters. The Republican who has won a string of primary contests has blamed the media for what he says are unfair portrayals of his campaign,0,107
"Police said the boy was badly injured in the incident, after being struck in Coatbridge. Emergency crews were called the scene on the town's Bank Street near Langloan Primary School at around 2pm yesterday and he died a short time later as paramedics tried to save him",0,108
"The mutation was also present in our evolutionary ""cousins"" - the Neanderthals and Denisovans. However, it is not found in humans' closest living relatives, the chimpanzees. As early humans evolved, they lost this ability to smell but then regained a version of P2RY12 that can respond weakly or entirely unresponsive (i) exactly when you'd expect them too: after becoming bipedal because other animals started doing so about 3 million years ago; (ii) ""only at low concentrations"": This means only very small molecules won't be detected by these receptors which are highly sensitive detectors capable as well detecting many airborne compounds such like CO 2, ammonia etc., while being less responsive for large organic substances biomolecules than some others olfactory receptor types.",0,109
"Guy Hedger, 61, died in the early hours of 30 April after intruders reportedly broke into his home in Ashley, near Ringwood, and opened fire with a shotgun. Marine officers are understood to have seen Mr Hedgegrove's body lying on at least one floor before they contacted police just minutes later... Read more...",0,110
"The City Council wants to add an extra 700 spaces to the east of the Seacourt site, which currently has 794 spaces in an attempt to ease congestion. Proposals include a multi-storey car park and two new garden squares with play facilities for children who live within walking distance from school or nursery. (Image: Daily Mirror) (Photo by Peter JollyPA Wire) (2242 Views) """,0,111
"The park authority's planning committee said the land involved was earmarked for housing. However, it added that the developer's three planning applications for the project were ""not deemed to meet our own standards."" ""We have decided not grant consent on this occasion,"" Mr Taylor told BBC Radio Sheffield.",0,112
"Julian Lewis, chairman of the Defence Select Committee, said the former prime minister had ""charm and ability."" But he had ""dangerously"" delayed renewing Trident, Mr Lewis said, also questioning Mr Blair's speech at a conference in Washington which was supposed to have cooled tensions between Israel on one side against Iran. He wrote: ""The British people deserve better than this from their politicians... When you go into negotiations with someone as important or more powerful - an American President for example - it is essential that they know what your bottom line will be before discussions begin.""",0,113
"Media playback is not supported on this device Platini wants to restore the image of world football's governing body in the wake of serious corruption allegations. ""We want a reform ed Fifa, filled with transparency and credibility."" Following Tuesday's dramatic events at Zurich airport as US authorities raided offices belonging 18 people including two former FIFA vice-presidents, Michel 'Seppie' Blatter has resigned from his position heading up global soccer following an election that saw Prince Ali bin al Hussein win 76 support among delegates.Prince Ally won 250 out 300 votes after receiving backing form all 54 African members while Mohamed Bin Hammam was eliminated by rivals just before ballots were cast for him because they suspected he had offered bribes (and also been caught red handed doing so)! This isn't going down well - I can imagine many fans being furious about it! What do you think? [poll id""46",0,114
"The Amateur International Boxing Association has said pro boxers will compete in Rio if a constitutional change is agreed next month. But Tyson, 49, a former Junior Olympic winner, said: ""They're not going to have my name on it."" ""It's the amateur championships and I don't want them taking that away from me,"" he added at his gym near Tuscaloosa where several of America's heavyweight champions were once trained before moving abroad for better-paid fights - including Lennox Lewis who was world champion when they fought as amateurs (Lewis won).",0,115
"The antiques, valued at between PS2,000 and PS3,000, were taken from Osterley Park House in Twickenham, south-west London, on 16 July. They were taken from a locked cabinet in a bedroom where it was thought the owner had gone for his afternoon sleep after taking medication to help him rest following hip surgery",0,116
"Food price inflation was 4.9 in June, compared with 3.2 in May, with rising pork prices partly to blame. While the headline inflation number was above analysts' expectations, it remains below its average of 5 per cent for this year and is well short from a peak at 17-18 percent seen during 201112 food crisis when Khartoum government imposed strict controls on rice imports after flooding devastated crops across North Africa's breadbasket). The Bureau de change index rose by 1 point ypt - which flattered official figures as private traders tend not sell dollars unless they are forced into buying them because foreign exchange shortages stand out if you need cash urgently. The black market rate has been hovering around 30 pounds since early 2013 but that did little or nothing against capital flight spurred off oil slump, although Sudanese pound dealers say their clients have become more cautious about selling currencies recently following recent heavy interest rates cuts (down 7 points over past month) aimed primarily targeted consumer spending rather than boosting exports abroad due higher markets borrowing costs making dollar cheaper""",0,117
"Jessica Taylor suffers debilitating fatigue and painful muscles caused by Chronic Fatigue Syndrome, also known as Myalgic Encephalomyelitis (ME). The 25-year-old, of Cliffe Woods, Kent, met Samuel Bearman, 24, through the internet. He came to her house twice for sex with a condom but without his trousers on so that she could feel him against hers in case he had an STD - which is common among sufferers from MECFS The couple got married last year after meeting online under false pretenses...",0,118
"Revenues of PS1.43bn for the six months to 25 October and underlying earnings of PS218.5m were below analysts' forecasts, making the stock the worst performer in the FTSE 100. The group said it was ""disappointed"" by its performance but added that there had been signs earlier this year when demand picked up before a slowdown as factories closed down amid Covid-19 lockdowns around East Asia last month.""The business is now operating under new conditions with reduced output levels,"" he told Reuters after reporting figures compared against those posted just five weeks ago - indicating how quickly things have changed since COVID hit production networks at scale on 23 January.-Reuters",0,119
"In the footage, which has been widely shared on social media, the policeman headbutts, slaps and kicks the driver as they quarrel beside the lorry. The incident happened at Wadi al-Joz area in Hama province near a checkpoint manned by regime forces during an attempted infiltration of rebel lines from Turkey into Syria via Babulin border post He tries to kick him several times but he was able only one time after hitting his mouth with that foot fortunately for martyr ""he did not beat us down""",0,120
"The Medicines and Healthcare products Regulatory Agency says young people are gambling with their health by using prescription medicines in a bid to get higher marks in exams. Many websites offer advice about how students can increase the effects of stimulants such as Ritalin, Adderall or Dexedrine without breaking any rules on prescribing them for school use Youngsters who want some extra help may be tempted into taking these drugs illegally from friends - there is no guarantee that they will work at all if this happens",0,121
"A Department for International Trade report shows 5,443 new posts were created in 2015-16 - a 7 increase on the previous financial year. Almost 7,000 jobs were created or safeguarded through skills development and training schemes during this period with 23 of all job gains made by women under 25 years old Source: Public Accounts Committee",0,122
"But why has this always been such a struggle? You could build a paper mountain out of all the plans to give vocational education the same status as university degrees, but unless you can get people on board with it and make them see that there is something in between higherlower forms just for particular types or areas. Here are some ideas: (1) Get rid off coursework - except when necessary (elementary school), like do not require students who want bachelor's degree courses so much work before they will be able start their studies; or at least have part-time working while studying full time available - more practical experience than theoretical knowledge would take away from too many ""blank pages,"" especially if combined somehow into one academic semester block per student year instead 1 small class every week during 2 blocks alone without any other lessons classes etc.; maybe even increase amount spent only 2 weeks additional study abroad by switching around semesters order slightly over 4 years vs 55 where 16 months 6 days left after graduation - makes sense anyway because euramerican culture already produces way fewer graduates yearly compared what number used today should produce based upon population growth rates within these countries... no need worry about filling up empty spots anymore since everyone doing well enough works long hours outside office 40hrs overtime plenty jobs waiting until end 2017! perhaps first few hundred thousand citizens graduating each country may learn new languages needed globally now then - great experiments how far universities decide go along climate change action plan starting 2050?! plus we still got almost 1000 nuclear power plants worldwide under construction which needs lots material shipped internationally daily!!! oops!!.... ill join your rally tomorrow.. good thing my job doesnt depend solely nukes:- (;",0,123
"Media playback is not supported on this device The Scotland head coach's side sit second bottom of Group F ahead of the game at Hampden Park on 26 March. ""We want to make sure we prepare them well for what will be a massive occasion."" His sentiments were echoed by his assistant manager Ian McCall, who said: 'This match means so much more than just another Edinburgh derby; it's World Cup qualifying'.",0,124
"The Lord Advocate said he had informed First Minister Nicola Sturgeon of his intention to quit the post after five years in the job. He said it had been a ""wonderful experience,"" and that serving alongside Lady Smith, Scotland's first female presiding officer since 1999 when she was appointed Deputy Presiderarge (DPP), would be among her greatest achievements as well as those who choose him or herself what they think matters most,"" Adams wrote on Twitter.""I have enjoyed my time at Holyrood with all members present - Scottish Labour started from nothing but has grown into one o [...]",0,125
"Carlos Ghosn said there was a need to build a ""much higher awareness"" of the company's products in Brazil. When Nissan took the decision to back the Games, the Brazilian government asked them if they could put an Olympic torch on one car each year for ten years from 2006 as part promotion and recognition at home."" See also: Wikipedia",0,126
"The Public Health Wales study looks at adverse experiences in childhood (ACEs) which include parents separating. Children with four or more ACEs, around 14, are three times more likely to develop schizophrenia than those who had none."" According... Read More """,0,127
"Diana Sacayan, a well-known activist for lesbian, gay, bisexual and transgender (LGBT) rights, was found dead in Buenos Aires on Tuesday. It is the third violent transgender death in the country over recent months; lawyers are investigating whether it could be related to homophobic violence Photograph: AP",0,128
"A report commissioned by Food Standards Scotland found that in-store promotions were heavily weighted in favour of food with high levels of salt or sugar. The Stirling University academics behind the study warned there was a danger this could lead to people becoming even more overweight and unhealthy as they became accustomed so low cost, calorie dense foods."" The findings are worrying for consumers who may be led into snacking on unhealthier products because these will save them money,"" said Dr Amy Egan from Glasgow Caledonian university's medical school team which carried out research alongside public health experts at St George's Hospital Medical School.""But if we want help slimmers cut down their portion sizes -not just when buying groceries but across many areas including restaurants too - then governments need step up efforts now.""For example government should consider making it compulsory not only put nutrition information labels about calories per serving size (with advice like 'choose lower fat alternatives) available next time you go shopping along similar lines used widely elsewhere such is currently being done within supermarkets themselves.""",0,129
"The German car giant reported pre-tax profits of 3bn euros (PS2.5bn), a 27 jump from the same period in 2016. BMW said the value of the stake in Here had gone up by 24 to 22 per cent, while it took an 11pc shareholding at Volkswagen's truck and bus division Traton SE for 16m euro apiece (15mln).",0,130
Jason Van Dyke was heckled as he arrived at court where he denied six counts of first-degree murder. Video released earlier this year showing the shooting of Laquan McDonald sparked a wave [...] [Read More],0,131
"Sharnford Traffic Action Group (STAG) said some motorists were clocked at ""eye watering"" speeds topping 100mph. It has campaigned against dangerous driving on Aston Lane and the B4114 in Leicestershire , which include sections of dual carriageway where it says speeding vehicles can sometimes travel up 50 mph faster than they would otherwise be able physically do so - that's an extra six metres for every second increase per kilometre over a limit speed set by law enforcement agencies such as police or Highways England One driver was arrested after being caught doing more 87 miles-per hour near junction nine with Lutterworth Road earlier this month according ST AG who have been monitoring traffic there since December last year using cameras fitted within roadsides close together - similar technology used around London's black spots when road safety is particularly acute................................................. More reports below from google news:",0,132
"Arthur Cory, 49, said the flag had been kept in a cupboard at Penllyn Castle near Cowbridge, since he was a boy. The flag, one of only three surviving from World War I still flying today (another is displayed outside Buckingham Palace), will now go on display for visitors to see this summer as part of an exhibition about local history and heritage. """,0,133
"The 35-year-old former West Ham and Derby man was approaching the end of his contract at the club. Bywater, whose previous clubs include Millwall and Sheffield Wednesday, has not played a game since March after he damaged ankle ligaments in January's FA Cup defeat to Crystal Palace",0,134
"She left after her GCSEs to work in a factory but the money was poor, as were the conditions. So when she got better exam results than she expected she took courses at college and university without telling anyone - including me.' Teddy's voice dropped almost imperceptibly on this last sentence: it sounded like he had been about five years old then; I could picture him secretly studying while his sisters played outside with their friends or practised dance routines they hoped would get them into pop stars' videos one day (they never did). But now Teddy is back home again for good so we can tell each other our secrets of that time together too... 'I couldn't marry,' said Dad quietly once more before adding quickly afterwards...'not until you'd told us what happened next!' It seemed such an odd thing suddenly springing from under all those things which already needed explaining between my parents! And yet there must be plenty else if only someone knew how far down memory went? That evening sat awkwardly over dinner though no-one mentioned anything except schoolwork problems Ohhhh dear because everyone agreed Mummy should go upstairs first since Daddy still needs help getting ready anyway tonight despite having done everything earlier by himself today apart perhaps washing up dishes downstairs just twice instead leaving most sitting around untouchable indefinitely drying out overnight waiting....but not really wanting any tea cups washed either probably preferring dirty ones used rather grubby unless needing polishing especially where food has gone starchysticky stuck inside surfaces making removal nearly impossible ironically even useful eating utensils becoming useless tools discouraging interest further stretching through bland fruitless dips towards near weightlessness breaking off eventually free falling downward taking flight gracefully floating upward unceasing amidst dreams",0,135
"Guy Tomlinson, 37, was being chased by officers when his car hit a tipper truck in Leicester on 9 March 2016. David Anger and Christopher Needham, who were both passengers at the time of collision died",0,136
"The IFG says legislation will be needed to establish new policies on areas such as customs and immigration. The extra measures will place ""a huge burden"" on Parliament and government officials, the lobby group said in a statement released ahead of Wednesday's meeting with Home Secretary Theresa May at 10 Downing Street ...See More.",0,137
"The striker took his tally to five goals in two games when hitting the opener and winner in an ABAX Stadium thriller. Marriott fired Posh ahead two minutes into the second half before firing home a 25-yard screamer not long after which levelled matters up just nine minute later with another well taken goal from distance, this time finishing off Chuba Akpom's cross at point blank range for 2-1 win - their first of 201718 season so far! March 8: Peterborough United are back on track as they picked themselves out...",0,138
"The 28-year-old's contract with Korona Kielce in his homeland had expired and Grzelak has also played for Wisla Plock, Dolcan Zabki and Podbeskidzie Bielsko-Biala. He becomes head coach Ian Cathro's third signing after the capture of Luciano Olguin from Southampton on Tuesday night as he continues to strengthen a squad that finished two places outside last season's Champions League qualifying spots when conceding more than three goals per game - more...",0,139
"Speaking at the Consumer Electronics Show (CES), Herbert Diess, head of the VW brand, said the company would have a fix in the coming weeks or months. But the US Environmental Protection Agency's acting chief has already warned that it may still take years for regulators to approve an upgrade on older cars where sensors were manipulated by hackers who exploited software bugs and other flaws disclosed over recent days... ""I wouldn't give you any prediction about what will happen but I can tell this: We are doing everything we possibly could,"" Wheeler told reporters after testifying before Congress...""",0,140
"This year's award was won jointly by Ellen Johnson Sirleaf, the president of Liberia, Leymah Gbowee, the Liberian peace activist, and Yemeni pro-democracy campaigner Tawakkol Karman. They were recognised for their contributions to women's rights in Africa - including gender equality activism during periods when they stood up against oppression - as well working towards resolving conflict through peaceful means",0,141
"Stephen Pearson and Martyn Woolford gave the hosts a deserved half-time lead after a dominant first half. Joe Mason's header gave Cardiff hope, but a slick counter attack saw Woolford cross for Jake Taylor to head over an open goal in front of him from just inside his own box with four minutes remaining - celebrating wildly at full time as he felt it was undeservedly not given by officials Dan Ashworth (pictured). The second leg will take place on Wednesday 29th November 2013 before either side can look forward towards next season's play off finals which would be hosted against Sheffield United or Preston North End respectively if they are successful this evening",0,143
"A 34-year-old man was arrested in connection with an outstanding warrant and is expected to appear at Glasgow Sherriff Court on Monday. A 15-year-old male was arrested for offensive behaviour , will be interviewed by police today (Monday) under caution and no further action taken.""",0,144
"The Murrayfield side are seventh in the table and face a difficult run-in as they seek a top-four finish. ""We have five huge games coming up and I think we need to win three of them if not four - at least two."" www....",0,145
"But they have also had three points deducted after the game on 14 October was disrupted when a drone flew over the stadium with a political message. The drone carried anti-Armenian flags and an Armenian rebel flag as well, prompting angry scenes at both ends of what became known in Turkey sarcastically referred to by its fans simply ""as Azeribaijan."" The Turkish Football Federation (TFF) has until 24 November 2016 - less than two months before their next match against Austria seeksed his resignation from Turkiye Futbol Federasyonu. This move comes just weeks ahead for official opening ceremony will take place later this year that is set host Euro 2020 matches if it's awarded hosting rights again following UEFA's decision last month not award them any further European Championship berths since 2007 due Hakan Cetinkaya Milliyet",0,146
"Prime Minister David Cameron announced the deal as he started a Jamaica visit. The project has been agreed to break the deadlock in negotiations over a prisoner transfer deal between Britain and Russia, which have threatened British-Russian relations for almost two years Ian Traynor: GuardianUK - Thursday 23 May 2013 08;00 BST",0,147
"Chernova, now 27, beat Briton Ennis-Hill to gold at the 2011 World Championships in Korea. This week she was given a ban and had earlier results annulled after a sample taken during her win over Russia's Maria Anisimov tested positive for alcohol - but according this news report via BBC Sport it may not be enough: Bianca who won silver with Carmelita Jeter on Friday night as Team USA grabbed another team title by winning their fifth straight Olympic relay race since 1980... more """,0,148
"Ron Stone has been described as a ""true champion"" of St George West, the ward he had represented on Bristol City Council since 1985. The leader of the Labour group in his last spell with them said: The people that have led this council and indeed those like themselves who are seeking to be elected or re-elected into it will need all our support if they're going again.""",0,149
"Elizabeth Timar, 18, was last seen near Blackpool Sands at 19:45 BST on Monday. Romanian Ms Timar, from Exeter, had been ""at the beach for the afternoon with a male,"" police said Source: http:www-newsgramme....elsarticledetail.aspx?ID6547",0,150
"Speaking during a parliamentary debate, Philip Hollobone said individual fireworks are extremely dangerous. But business minister Jo Johnson dismissed a ban and insisted current laws work well. The debate came amid concerns over the safety of consumer goods from China as they were rushed into UK stores prior to Christmas [caption id""attachment66909"" align""aligncenter"" width""700 Fireworks being sold by Tesco[image]",0,151
"Jamie Spendiff's attack on Craig Logie, who was out with friends on a stag night, was captured on CCTV. Spendiff took part in a further assault on other men with the same gang at St Andrews Square and then outside The Grosvenor Hotel Source: Sunday Mail",0,152
"The men from the 1st Battalion the Yorkshire Regiment sat on the floor when ordered to stand to attention. The protest by 16 soldiers was sparked by grievances with their superior officers, and included charging a sergeant-major 50 for ordering them out of bed in time before an early morning exercise session at 7am."" ""In response they were sent back home until 2pm,"" said Jeff Rooker who has more than 30 years' experience as chief executive officer (CEO) of PG's global media brands suchas Gillette Venusand Pantene ProV."" ""But rather thantheir that day off being usedby management teamsfor study or restthe CEOs firedthem entirelyIf you're not goingto be productive,"" he saysyou should've got anotherjob.I have no problemwith shareholders sayingwe can do better so long asthey give us moneywhen we deliverimprovement,He adds: ...""if there aresomebody whositting around twiddlingtheir thumbsthen I think it is fair tomake surethey go away.Then agenerous bonus wouldbe appropriate!""And if somebodyis sittingaround doing nothing relatedtothe companythat does seem unfairwhytwo billion dollarcompany?"" (Source: Reuters) """,0,153
"Wales international Huws, 23, is a Manchester City academy graduate. Samuel, 22, came through the ranks at Reading and has two goals in 16 senior appearances for the Championship side. ""Both of these lads have been here since they were young,"" said Lillis about his new signings who are both eligible to play alongside him until January 2020 as their respective loan deals end this weekend.""The manager gave me an opportunity when I was 19 years old so it's nice that now my career can be kick-started with them coming into get myself back involved again which will help us win more games than we did last season because obviously there weren't many players going forward apart from Luca [Di Matteo].""",0,154
"The 20-year-old was shot in Malvern Road in Kilburn, north-west London, on Friday night and later pronounced dead at the scene. It is believed she was standing with a group of people when an unknown assailant fired shots into her head Read more... (UK)",0,155
"Not sure what we're on about? Australia has run through a slew of prime ministers in recent years and is holding a federal election on 2 July. You can read our explainer here: the next five weeks are crucial to the future direction that country takes, particularly when it comes... Read More",0,156
"As part of the deal, the firm was meant to have built a saw line by Friday. Despite questioning by AMs, Emyr Roberts did not give a clear answer as what had gone wrong with their bid for Tata'm's Amlwch site and instead blamed ""a lack"" in communication from Welsh Government officials over developments at Plas Glynllifon on Anglesey which are vital if they want it off tarmacked or otherwise face losing money after construction work is completed Eyebrows were raised when Mr Gillan tried unsuccessfully four times during an hour-long session - including once via written questions - asking him about his role regarding contractors working near National Trust property Bodnant Garden, where several trees fell this week following heavy rain. He also asked whether he would be willing buy future sites that might come up considering many residents living closeby do so because there needs more green space available within easy reach than can easily fit into Cefn Coed Woods alone....... (read full article)",0,157
"The UK must go further to ensure those settling learn English ""so they can be more integrated into our country."" Asked about the issue at Prime Minister's Questions, Mr Cameron said: ""Of course we have a responsibility for education. And of all people here in this Chamber who are British citizens and came from abroad but speak with an accent as I do that should not stop them having access fully when it comes time come up against Britain's immigration system or anywhere else.""",0,159
"As Ron Jones, from Newport, prepares to mark Holocaust Memorial Day on Friday with a service at the city's cathedral, he says that amongst all the terrible memories, there will always be one ""that sticks in my mind."" ""I remember walking down through Caerleon and when you get into Cardiff it just gets much more sinister,"" said Mr.Jones who remembers Welsh children being told not come out of their houses because they were going 'to kill them'.He added: ""We don't want our kids seeing this stuff.""",0,160
"Responsible Travel, based in Brighton, specialises in wildlife holidays and says keeping animals in zoos is inhumane. About half a dozen tours that involve zoos are being dropped from the company's itineraries due to concerns about animal welfare [Sun 30 Oct 2016]",0,161
"Radical preachers will be banned from posting material online and anyone with convictions for extremist activity will be barred from working with children. Deradicalisation classes will be made mandatory for any prisoner who has been in jail longer than 12 months, at the taxpayers' expense."" A civil servant also told The Sun: ""We cannot allow this country to become a breeding ground of hateful ideology that only serves as propaganda tools against our way or life.""",0,162
"Venera Minakhmetova died when she was struck by lorry at Bow Roundabout, on Wednesday. The Russian, who had been on the Cycle Superhighway 2 (CS2) just before the collision, was rushed to hospital but later pronounced dead Ms Venona's death is being investigated as a ""road traffic incident,"" police said last night",0,163
"Jamie Taggart, from Argyll and Bute, failed to return from a plant-hunting trip to the northern mountainous area. He has not been seen since 2 November, when his rucksack and mobile phone were found in an abandoned hut on Ben More Coigach looking as if they had just arrived there by helicopter or other aircraft."" The report continues: ""Iain Cameron Macleod MP said that police knew of no links between Jamie's disappearance with any terrorist group but he added it was too early for them (the authorities) to draw conclusions about whether Mr McTaggart may have come into contact accidentally - perhaps unwittingly with illegal immigrants who are active along these areas."" There is also speculation over political motives behind what seems like high handedness towards this relatively minor incident; claiming at one point 'It would be wrong...and inappropriate' while admitting later ...""if anything goes missing we can only assume foul play.."" And finally - surprise! Surprise!!!!! - The Guardian reported 9 days after I wrote my first piece here... ""A massive rescue attempt involving troops flown out yesterday [6 December] will now try again today."" After more than two weeks without sign anyone survived all those harsh conditions up north together do you think friendsfamily could ever forget such important details?!? Why does everything happen so slowly sometimes?? Good l'enfant terrible des Republiques Unies France ...we must wait even longer.... It took 16 months before bodies washed ashore near Grimsby where 119 people lost their lives aboard doomed trawler Erika.... So far around 900 whales (11 killed), dolphins porpoises, (15) seals, sea lions 25 skuas various gulls 1 albatross 3 puffins 4 common murres countless seabirds millions birds some thought extinct..... counting..............................DO YOU THINK IT IS THE SIZE OF A FISH??? OR JUST ABOUT BIG ENOUGH TO BE KILLED BY ONE SOMETIME IN THIS FANTASY WORLD???? Yesterday morning 22nd June 2015 0622am.. As usual she rose majestically above her surroundings drifting lazily across waters filled mainly although certainly NOT exclusively during last night s stormy weather off Scotland. Her presence alone meant danger lurked close enough usually unseen until obviously NOW! No sooner did our brave crew secure themselves safely inside hatches hidden beneath decks then huge swells began breaking against sides sending wave upon giant waves crashing onto exterior decking causing much damage including crushing several cameras fixed firmly down low beside stern rails under water level which fortunately remained unscathed thanks largely because emergency battery power kept working throughout whole period despite violent batterings seaside storms endured both day long sunrise till sunset another few hours still struggling onward apparently seemingly endless endurance tests yet hoped soon ending!! Somebody please tell me exactly how many ship loads full tanks fuel oil plus assorted food supplies sufficient ammunition gasoline diesel etc essential equipment necessary required means NO STOPPING HERE: absolutely none whatsoever?? All vessels MUST stop immediately indeed anytime anywhere never mind otherwise disastrous consequences dire grave tragic end result certain sure death? LOOK AT MAPS GOINGS ON OFF SCOTLAND TODAY YEAH RIGHT ANOTHER AVERAGE DAY OH GOD HOW COURSE THEY SHOULD ALL CEASE FROM OCEAN AND SURFACE WATERS AS SOON POSSIBLE AFTER THAT NIGHTMARISH ACCIDENT RUN DOWN INTO POCKETS DEEP WITHIN DISTANCE PROTECTION SUFFICIENT FOR 50 MILES ROUND JOURNEY OUTBOARD DETECTIVE MACHINE KEPT WORKING WHILE SEARCH WAS CONDUCT USUAL STEADYING STRATEGIES ACTIVELY MASTER PLANNED ALERTLY DEPLOYMENT SYSTEM REQUIRED UP NORTH UNDOUBTABLILY VERY SEROUS CATASTROPSIS ONLY WAY BACK HOME ARCHIPELAGO HOPE SEMPER PARIBUS POSITIO NEPALANDIA....UNFORTUNANT DECEMBER PRESENT OVERWHELM SOMEBODY GET ME FRENZIED HELM CLEAR HEAVENS ABOVE GRIEF TRAUMACULAR DEMISE IF EVIL DOCTOR SHELL ATTACK CONTENDIAMOS PERFORMANCI'N RELIGION COMPLEX.......................................................ANYWHERE BUT THERE!!!!!!!!!!!!",0,164
"In an election pledge, Labour said giving working parents 30 hours free childcare a week for 48 weeks of the year would cost an extra PS84m annually. Economist Gillian Paull has argued there is no economic magic to this policy and that it could actually increase costs by more than budgeted due its time-limited nature More cash in your pocket? Maybe not,"" Business Post). The Irish Times reported on Monday (27 Nov) Ireland's former ambassador Barry Andrews making clear he did ""not think Brexit will break up our island"" despite some senior figures inside Fine Gael having expressed concerns about how long Britain might stay if negotiations fail over any settlement with Brussels or Northern Irelands future place within Europe following Brexits withdrawal from EU institutions such as Europol: https:www2. irishtimesnews ireland businessweekly.BusinessWeek -magazinelaboratory",0,165
"Alistair Spagnoletti, 21, of Luton, and Curtis Walker, 23, of Watford, pleaded guilty to controlling a child at Harrow Crown Court. Callum Ward, 19, of Watford, was found guilty of the same offence but cleared on another count after pleading not-guilty when he appeared before mag... More",0,166
"The incident on 23 April involved a Russian SU-27 Flanker fighter and a US intelligence-gathering RC-135U. The US plane was flying a routine mission in international airspace over the Sea of Okhotsk, near Russia's Sakhalin Island when it encountered an unidentified aircraft coming toward its position from behind at high speed."" ""A Sukhoi Su -30 (NATO reporting name: ""Fitter interceptor jet scrambled to intercept as well but failed due apparently because he wasn't able or didn't want be seen by their counterpart,"" says military expert Konstantine Kostjoukovsky for RIA Novosti news agency about this encounter.",0,169
