text,label,index
"The 28-year-old was an ever-present in the side which won the County Championship title in 2016. ""He is one of the finest cricketers in the country,"" managing director of cricket West Indies v India, Feb.",0,290
"They said this will amount to double the number of apprentices created each year - currently about 28,000. All parties are promising to create more apprentices or equivalent schemes to Apprentices in the UK by 2020, with a retreple of the number of apprenticeships and double the current number of apprentices created each year - currently about 28,000. And they've said this will amount to double the number of apprentices created each year - currently about 28,000. All parties are promising to create more apprentices or equivalent schemes to create more apprentices or equivalent schemes.",0,291
Obituary: Francisco Blake Mora The helicopter was flying to Cuernavaca in neighbouring Morelos state for a prosecutors' meeting when it went down. All eight people on board were killed. President prosecutors' meeting when it went down.,0,292
"Mr Blunkett said using the same funding formula applied to Wales - which has a devolved budget - Yorkshire would be entitled to a PS24bn budget. ""You put great store Yorkshire would have the same funding formula applied to it as Wales. ""You put great store great store Yorkshire would be entitled to a PS24bn budget.",0,293
"The Center for Disease Control (CDC) said 45 people had been infected with a strain of E. coli, 43 of whom reported eating at a Chipotle restaurant. The cases were Chipotle on or before December 16th.",0,294
"The 56-year-old ex-Derbyshire skipper leaves his post as club president to take the newly created job. Graeme Welch left as elite performance director in June, having been appointed following a president of the club president Graeme Welsip in an elevation that hasn't existed before he takes up the newly created role of presidential club president.",0,295
The skull of an adult male was found by the M54 slip road on Thursday by workers surveying a roundabout near Telford. The find sparked a West Mercia Police inquiry a murder investigation after a post-mortem examination.,0,296
"Alexander sustained a broken cheekbone in the last week's victory over former club Rangers. And Gallacher twisted his ankle in training, making him a doubt for Sunday's Edinburgh derby with former club Rangers.",0,297
"The latest threats bring the number of incidents to 69 in 27 states in the past month, according to the JCC Association of North America. No bombs were found at threats were made and no devices were found at the JCCs.",0,298
"Daly spent two seasons at Ibrox after leaving Tannadice, where he has been training since pre-season. ""I would never say never,"" the 32-year-old said of the possibility of signing for Daly is under contract at Dalmuir, but Daly has not ruled out going on loan in the future. ""I would never say never,"" Daly said.",0,299
"It says increases will be needed if current trends in teacher recruitment and retention continue. Nevertheless, the STRB has recommended a pay rise of just 1 for teachers in England Teachers Pay Review Body - STRB has recommended a pay rise of just 1 for teachers in England in England.",0,300
"We've asked BBC Sport readers to predict the top three before every race this season and, after the British Grand Prix, we got our calculators out and had a look Formula One ace Jenson Button was crowned the winner as Lewis Hamilton clocked up his first victory in the British Grand Prix. And, if you pitched up for the British Grand Prix, which we did, you were probably right. Here's how you got on.",0,301
"The accident, which involved a white Vauxhall Astra van, happened on the A701 Howden Hall Road in Kaimes at about 07:50. The woman was taken to Edinburgh Royal Infirmary. The The woman was taken to Edinburgh Royal Infirmary.",0,302
"Gen Christophe Gomart told a parliamentary commission in May that a ""partner agency"" warned of the plot by a Brazilian Islamist militant. No further details were given. Gen Gomart made ""A partner agency"" warned of the plot by a Brazilian Islamist militant, Gen Christophe Gomart told a parliamentary commission in May.",0,303
"The head of the mission, Peter Graaff, met the Ghanaian president to thank the country for hosting the agency since it was set up in September last year. A small Ghanaian entity.",0,304
"All 26 are accused of evading tests but say there was an administrative error. The list includes Fabrizio Donato, triple jump bronze medallist at London 2012, and Andrew Howe, who 26 are accused of evading tests but all 26 are accused of evading tests but say there was an administrative error.",0,305
"Giaccherini, 31, joined the Black Cats in 2013 from Juventus for PS6.5m but, after an impressive first season, he struggled to make an impact. He played 43 times in total Giaccherini, 31, joined the Black Cats in 2013 from Juventus for PS6.5m but, after an impressive first season, he struggled to make an impact.",0,306
"However, the report concluded there had been ""no overarching state conspiracy."" Sir Desmond de Silva's review confirmed that agents of the state were involved in the 1989 killing and that Desmond de Silva's review concluded that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and that agents of the state were involved in the 1989 killing and",0,307
Mr Trump broke a long-held tradition by not releasing his paperwork during his presidential campaign. His critics want to know who he has been dealing with and if there are Mr Trump has been dealing with any conflicts of interest.,0,308
"An inquiry for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi. The man reportedly shouted ""Allahu Akbar"" God is greatest during the assault outside a police station. Saturday's attack in Charleroi, Brussels, was launched into the attack in Charleroi. ""attempted terrorist murder"" has been launched into the attack in Charleroi, Brussels. An inquiry for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi, Belgium, into Saturday's attack in Charleroi. An inquiry for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi, an inquiry for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi, Brussels, into Saturday's attack in Charleroi. An inquiry for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi, Brussels. An investigation for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi, Charleroi. A probe for ""attempted terrorist murder"" has been launched into Saturday's attack in Charleroi, capital of a Belgian city in Charleroi. Directorate of Charleroi, Belgium, has been launched into Saturday's attack in Charleroi, Charleroi.",0,309
"It is expected to be wet and windy later, with the possibility of flooding in places from heavy rain and melting snow. The strongest winds are expected to be along North Carolina, Delaware and New Jersey.",0,310
"Andrew Haldane said in a speech he was downbeat over the UK economy because of weaker global growth, low wage growth and financial and political risks. ""Put in rather plainer Haldane, Andrew Haldane.""",0,311
"Critics say the new contract involves pay cuts of up to 30, with ""normal hours"" extended to include 7am to 10pm on every day except Sunday. The British Medical Association The contract involves pay cuts of up to 30 with ""normal hours"" extended to include 7am to 10pm on every day except Sunday.",0,312
It could be over in hours - or it could take weeks. That's how unknowable an acute counter-terrorism investigation can be for MI5 and the police. While there is a MI5 and the police are battling to stop a plot to attack Britain from abroad.,0,313
"North Wales Police and Crime Commissioner Arfon Jones said a so-called ""fix room"" could reduce drug deaths and the spread of infection. He said the proposed plan came in response Wales has a 'fix room' that can reduce drug deaths and the spread of infection using a so-called 'fix room' to control drug deaths and the spread of infection.",0,314
"Edward Alexander Lee, 34, was sentenced to three years on probation at Belfast Crown Court on Wednesday. Judge Gordon Kerr QC said it was the best way of protecting society Belfast society.",0,315
"Ward, the world number 111, recovered from two sets down to win 6-7 (5-7) 5-7 6-3 7-6 (7-3) 15-13 in Glasgow. The Englishman needed six match points before finally seeing Ward, who saved another six break points, lost his serve at 3-3 in the second set before securing victory on the fourth attempt.",0,316
"The Labour authority voted in favour of changing 2,700 contracts from 52 weeks to term time-only. The council said it would bring staff in line with the other 17,000 workers - which are now all on course-only.",0,317
"Leeds, 15th in the Championship table, looked vulnerable at the start of the season, particularly at set-pieces. But central defender Bartley has formed an impressive partnership with Pontus Jansson in Leeds have relied on the defender to help them defend, particularly in the build-up to set-pieces.",0,318
"27 August 2016 Last updated at 12:34 BST The restaurant began serving puppy platters after a new law was introduced allowing dogs to eat at restaurants - as long as The Dog House is New York's first dog-friendly restaurant, serving pupster platters.",0,319
"Republicans ambushed a mini-bus carrying the men at Kingsmill in County Armagh in 1976 and murdered them after checking what religion they were. Senior coroner John Leckey is retiring this County Coroner, senior coroner John Leckey is retiring this senior coroner John Leckey is retiring this senior coroner John Leckey is retiring this senior coroner John Leckey is retiring this senior coroner John Leckey John Leckill, who retires this Senior coroner John Leccall is retiring this senior coroner John Lecagh is retiring this senior coroner John Lecmq Mc Leas, who was a junior, has retired.",0,320
"Pernod Ricard, which is based in France, is the second biggest distiller of Scotch after Diageo. Its brands include Chivas, The Glenlivet and Ballentine's. However, the distiller reported that Jameson's, Jameson's is the most popular dram in the world.",0,321
"Three open-top buses took the first team, youth team and family members on a parade from Stamford Bridge towards the King's Road in west London. Chelsea ended their campaign eight Chelsea on Sunday were named as the Premier League's top scorers with a record breaking 8-0 win over Manchester City at Stamford Bridge.",0,322
The House of Lords heard the government had not yet taken a decision as to whether an inquiry will be held. Launching one now could prejudice the on-going investigations into i-in-pro-on-on-going investigations.,0,323
"Trapped by disadvantage are more than 730,000 youngsters, according to the Australian Council of Social Service (ACOSS). It laments a ""national shame,"" and its research suggests about 13 of the Australia.",0,324
"The former world champion will target the time trial and may also support Lizzie Armitstead in the road race. Pooley, 33, retired from cycling after winning two silver medals at Lizzie Armitstead in the time trial.",0,325
Media playback is unsupported on your device 9 August 2015 Last updated at 17:51 BST Petrol bombs were thrown at police and water cannon was deployed. Protesters also threw stones The protests at the inauguration of the new airport in Istanbul turned violent as thousands of Turkish people stormed the grounds.,0,326
"The Waking the Dragon tower was granted permission by Wrexham council back in February 2011. Businessman Simon Wingett is trying to raise PS2.5m to build the bronze sculpture, cultural centre Wrexham council has given permission for a sculpture to be built in the town centre, which will be made of bronze.",0,327
"The Labour leader told the New Statesman his party opposed government plans to lower the overall household cap, introduced in the last Parliament. And his spokesman confirmed he was ""very Labour Leader Ed Miliband has outlined his support for the New Deal, despite his party opposing the government's plans to lower the overall household cap.",0,328
"Funding given to the charity, which collapsed in August, included at least PS28m from the Department for Education, the National Audit Office said. It received the money despite warnings about Charity, which collapsed in August, was run by Aft.",0,329
"The interior of the Saab 340 that flies to and from Orkney was stripped out and renewed and the exterior repainted at a cost of almost PS270,000. Loganair, a franchise Loganair, a franchise company, has signed an agreement with the Air Accidents Investigation Branch to provide technical data for its aircraft at the request of other operators.",0,330
"Footage secretly filmed by France 2 TV shows Francoise Olcay selling dinghies and life jackets to migrants hoping to reach the Greek islands. The UN says 124,000 people reached Greece's TV has recovered more than 11,000 people crossing the Aegean islands, of which 9,000 died.",0,331
"The PS230m development consists of 11 wind turbines. Mr Trump claims they would spoil the sea views for golfers on his course at Menie. He responded: ""We will put our Donald Trump plays golf at his Menie estate in County Antrim",0,332
"The vessel's engine failed a mile north east of Muck Island on Thursday evening. Weather conditions at the time were described as good with a Force 3 wind and a The MV John Walsh is off the coast of Muck Island, Isle of Man, having suffered engine failure.",0,333
"They talk of a boy who dressed smartly and worked hard, but who barely said a word during his time at school. Police officers have said he may have had Sgt. Kevin Lynch, a spokesman for the department, said they had 'limited information' on the boy, but that he may have 'had a childhood of mental problems' which may have 'caused him to be 'aggressive'.",0,334
"The court in Novorossiysk gave two of the dancers 10 days in jail each, a third 15 days and two others received fines on charges of petty hooliganism. Prosecutors had The court in Novorossiysk gave two of the dancers 10 days in jail each, the court in Novorossiysk gave two of the dancers a week of dance - its the petty hooliganism... The court in Novorossiysk gave two of the dancers two months of dancing. The court in Novorossiysk gave the court in Novorossiysk gave two of the dancers a to the rhythm of petty hooliganism.",0,335
"Bernard Mensah struck a post for Aldershot after 11 minutes, but the visitors were a man down midway through the first half when Jim Kellerman saw red for a foul Aldershot went the break with a man up as Kellerman committed a first half blunder for a foul in the box midway through the first half, and Kellerman had to keep the visitors at the break as Jim Kellerman saw red for a foul in the first half that Jim Kellerman saw red midway through the first period when Jim Kellerman was shown a yellow card for a foul in the first half Jim Kellerman saw red for a foul in the first half Jim Kellerman saw red midway through the first half when Jim Kellerman had the hosts down midway through the first half Jim Kellerman were a man down midway through the first half when Jim Kellerman, but the second half was a man down as Kellerman had Jim Kellerman the visitors down midway through the first half when the visitors were down midway through the first half Jim Kellerman saw red for a first half Jim Kellerman had seen red midway through the first half Jim Kellerman saw red midway through the first half when Jim Kellerman was sent off Jim Kellerman was a man down midway through the first half when Jim Kellerman was. The visitors were man down midway through the first half when Jim Kellerman was sent off for a foul on Aldershot midway through the first half Jim Kellerman saw red midway through the first half when Jim Kellerman saw red for a foul in the first half Jim Kellerman saw red for the visitors midway through the first half when Jim Kellerman saw red for a foul in the second half Jim Kellerman saw red for a foul in the first half Jim Kellerman saw red midway through the first half when Jim Kellerman was a man down midway through the first half when a visiting Aldershot were down midway through the first half when Jim Kellerman saw red for a foul Jim Kellerman was down midway through the first",0,336
"HM Revenue Customs said the plant, on the outskirts of the city centre, could have cost taxpayers nearly PS138m a year in lost duty and taxes. Four lorry loads of a day, which reached a maximum of PS1.6m per day.",0,337
"Kirsty Williams told them they have a ""responsibility as stewards of community, city and country,"" at a speech in Cardiff. The referendum showed ""notions of togetherness"" were ""perhaps weaker than ""a responsibility as stewards of community, city and country.""",0,338
"Nia Griffith said her party offers ""investment in Wales, versus cuts from Westminster"" by the Tories. She urged people to ""imagine the price"" if there was a Conservative government in Wales"" by the Welsh Government.",0,339
"Inspectors in abattoirs used to be able to cut open pig carcasses to check for signs of disease. But under new European regulations, supported by Britain's Food Standards Agency (FSA), Inspectors are now required to pierce animal carcasses to check for signs of disease, but the new regulations, supported by Britain's Food Standards Agency (FSA), mean that inspectors must cut open the most important part of the animal's anatomy - its heart.",0,340
"The pages from a 13th Century text of the holy book of Islam were purchased by the council in 1951. Conservator Richard Hawkes said: ""This is the earliest example of Islam, the holy book of Islam, which is not only in the Islamic holy books, but it is also the earliest example of the earliest example of the earliest example of the earliest example of the earliest example of the earliest example of the earliest example of Islam.",0,341
"Members of the Clwyd North Division are against the changes at Glan Clwyd Hospital, Bodelwyddan. These could see clinical staff transferred to Ysbyty Gwynedd and Wrexham Maelor hospitals from 6 Glan Clwyd, Bodelwyddan, the changes at Glan Clwyd Hospital, Bodelwyddan.",0,342
"The area around Green Park, which also has a large business park, is notorious for its long traffic queues, particularly on match days. Plans for Green Park Station were put Plans for Green Park Station were put together.",0,343
"Sales volumes increased by 1.7 in November from the month before, the Office for National Statistics said. Compared with the same month last year, sales were up by 5. However, sales for November, the difference was more moderate than analysts expected.",0,344
Parents and carers at Camau Bach in Aberystwyth were told someone trespassed into its Green Room from the outside play area. It said police had been told and were informing Camau Bach had to make a report to the police.,0,345
"A health tribunal has found Peter Sutcliffe no longer needs any treatment for any mental disorder. In 1981 he was convicted of 13 murders and seven attempted murders and given Sutcliffe, who was given a life sentence, has been found to have no mental disorder.",0,346
"In a letter to all party leaders, the Equality and Human Rights Commission expresses concern about hate attacks that have taken place since the UK voted to leave the EU Equality and Human Rights Commission",0,347
"The 60-year-old man was scuba diving at Agincourt Reef in Far North Queensland when he was seen to be in trouble, tour operator Quicksilver said. The tourist, a certified diver, was in trouble after seeing the man was signaled to, was able to identify him as he was seen to be in trouble by Quicksilver Quicksilver said, said the man was in trouble.",0,348
"His lecture, to be broadcast later this year, is part of a raft of new BBC Radio 4 programmes unveiled on Monday. They include Glenda Jackson's return to acting, in Radio 4's new schedule was unveiled today, including the chance for listeners to hear Ed Balls' lecture on ""Fear of the Dark"" later this year.",0,349
Prison inspectors discovered the average period of stay at the facility near Gatwick Airport had risen from 28 to 48 days. Twenty-three people were held for more than a year. An average of 52 people had been held there for more than a year.,0,350
"A defence official said in a statement on Wednesday that its nuclear programme had ""long been in the full-fledged stage of miniaturisation."" However, analysts say while there is evidence the Iran is a nuclear weapons state, it has a very difficult time undermining its nuclear programme.",0,351
"Oldham went in front in the fifth minute when Marc Klok delivered a free-kick from the right to the far post, where unchallenged defender Peter Clarke scored with a downward Oldham went in front in the fifth minute when Marc Klok delivered a free-kick from the right to the far post, where unchallenged defender Peter Clarke scored with a downward header. The defender, Peter Clarke, was not challenged by a single player, and rose unchallenged to head on Klok's free-kick from the right to the far post, where unchallenged defender Peter Clarke scored with a downward header. Marc Klok delivered a free-kick from the right to the far post, where unchallenged defender Peter Clarke scored with a downward header.",0,352
Police were called to the unusual double parking incident at 11:40 on Tuesday. It is not clear how exactly the silver-coloured Mazda ended up on top of the white Volkswagen Volkswagen.,0,353
"The Coventry Festival of Motoring, which attracted 40,000 visitors in 2014, has had??20,000 of funding withdrawn by the city council. However, organisers Culture Coventry said the funding withdrawal was ""not Coventry Festival of Motoring has had 20,000 of funding withdrawn by the city council, which is going towards a year-long celebration of Coventry.",0,354
Gregg McNally put Leigh in front early on before Atelea Vea crossed over soon after to extend their advantage. The hosts went in at the break with an 18-0 lead Leigh went in at the break with an 18-0 lead and the hosts went into the break with an 18-0 lead. The second half bea b e at the break with an 18-0 lead at the hosts.,0,355
"The 46-year-old succeeds Ronnie Moore, who parted company with the club by mutual consent earlier on Wednesday. This is a first managerial role for Hignett, who had a spell as Hignett has been appointed in time to take caretaker charge for the remainder of the season.",0,356
"Moat Brae in Dumfries has been a private house, a nursing home and harboured hopes of being turned into a themed hotel. It has gone to the brink of demolition Moat Brae has been a private house, a nursing home and harboured hopes of being turned into a themed hotel. It has been a private house, a nursing home and harboured hopes of being turned into a themed hotel. It has been a private house, a nursing home and harboured hopes of being turned into a nursing home. It has been a private house, a nursing home and harboured hopes of being turned into a nursing home. It has been a private house, a nursing home and harboured hopes of being turned into a themed hotel. It has been a nursing home and harboured hopes of being turned into a themed hotel. It has gone from being a private house, a private house, a nursing home and harboured hopes of being turned into a themed hotel. It has been a private house, a nursing home and harboured hopes of being turned into a themed hotel. It has gone from being private house, a nursing home and harboured hopes of being turned into a themed hotel.",0,357
"New figures show the total number of teachers across Scotland has risen, but 12 council areas saw numbers fall. Mr Swinney said the stats were ""good news"" in light of Scotland, with the number of teachers in each council area seeing the figure decrease. The total number of teachers in Scotland has risen by 18 per cent over the past five years, according to Nicola Swinney. New figures show the total number of teachers across Scotland across Scotland has risen, but 12 council areas saw numbers fall.",0,358
"While 7 of people underpay and could be fined, 13 are paying too much. The Office of Rail and Road (ORR) wants train companies to refund passengers who accidentally buy 13 people are overpaying and could be fined, 7 of people underpay and could be fined.",0,359
"Ashley Sibery, 39, persuaded Sital Sibery to take the class A drug minutes after she confronted him about his drug habit in their home. It happened on 2 April 2012 Sibery, 41, was convicted of possessing the drug, and Ashley went on to jail for seven years.",0,360
"The cinema chain has ""provided the British public with unforgettable, cinema experiences,"" Bafta said. The awards will be held at London's Royal Albert Hall on 12 February. The Outstanding British """,0,361
"Footage emerged online of people appearing to sing the anti-Irish ""Famine Song"" at the weekend, while a band played along. The council said the right of the Orange Order to The video shows people singing the anti-Irish song ""Famine Song"" at the weekend, while a band plays along.",0,362
"It is a question that has long seemed impossible to answer, since players from different decades can never face each other at their peaks. Add in an element of nostalgia players from different decades?",0,363
"Forest Green, promoted from the National League, will host MK Dons in their first appearance in the competition, while FA Cup giant-killers Lincoln will be away to Rotherham. The 35 FA Cup draw was made on Saturday, with Forest Green Rovers promoted to League One and MK Dons relegated, Rotherham United, who are only second in League One, will face Lincoln City, with the latter having already qualified for the competition for the third successive season. Lincoln will also be aiming to become the first team to win back to back titles, while Forest Green will face MK Dons after their first-round defeat to Wrexham, who have been knocked out at all levels of the competition since 1927. Rotherham will face another club whose former manager had won the competition as a player.",0,364
"The men, identifying themselves Andreas Richter and Piotr Koper, appeared on the country's TVP public television. In a statement they said they had ""irrefutable evidence"" the train existed, but failed it was an ""evidence"" it did not exist. Two men said they had ""evidence"" two existed, but that the train did not. The train was real, but no evidence it existed, the two men said. The two failed to make it to the station on time, the men said, and that the ride existed, but that ""no proof"" the train even existed, they said, but ""strong evidence"" the train existed, but failed to run."" ""This is conclusive proof"" of the existence of the train.""",0,365
"For many people with severe disabilities, their families and carers, this is a reality they are faced with every time they leave the house. In some cases it can leave For many people with severe disabilities, their families and carers, this is a reality they are faced with every time they leave the house.",0,366
Guitarist and co-songwriter Johnny Marr has released an extract from his upcoming memoir Set The Boy Free in the Guardian and said he met with former band mate Morrissey in Johnny Marr has released an extract from his upcoming memoir Set The Boy Free in the Guardian and said he met with former band mate Morrissey in the Guardian and said he met with former band mate Morrissey in the Guardian and said he met with former band mate Morrissey in the Guardian,0,367
"Gwen Thomson, 51, from Torry, died after the accident on Market Street on Wednesday morning. Insp Jon Barron said: ""Our thoughts are very much with Gwen's family, friends and work Gwen's mother dserved from her injuries on the scene."" Gwen was from Inquests inquiries in to how Gwen Thomson, 53, had been found in hospital, following a collision with another man.",0,368
"The Spaniard, whose opening round in Munich contained six birdies, trails leader Wade Ormsby of Australia by two shots and Belgian Thomas Detry by one. England's Tommy Fleetwood, who finished Spain's opening round in Munich contained six birdies, the Spaniard s opening round in Spain contained six birdies, a day in which those is europe golfer contained six birdies, trailed leader Wade Ormsby of the United States by two shots and trails leader Wade Ormsby of the United International by two strokes after the opening round in golf, and Nicklo Golfs.",0,369
"Sexton suffered a suspected groin injury, before O'Connell was carried off at the end of the first half. Leading 9-6 at half-time, Rob Kearney's try increased Ireland's lead before O'Mahony Ireland's second try was converted to increase the lead while Sexton and O'Connell's second try ensured Ireland's points.",0,371
"Speaking to the BBC, Thomas Thabane said he would return from South Africa, which surrounds Lesotho, ""as soon as I know I am not going to get killed."" Reports say Lesotho, also referred to as ""as soon as I know I am not going to be killed."" ""As soon as I know I am not going to South Africa, as soon as I am safe."" Thabane said he would return to Lesotho, which is little more than a small mountainous island in the eastern African border, as soon as I am safe"" but Lesotho is ""as soon as I know I am not going to get murdered."" Reports say the reports say the country is at the centre of South Africa, which surrounds Lesotho.""",0,372
"It was the famous Fairfield yard which took the Upper Clyde to great heights and worldwide prominence. The yard was founded in 1864 by William Elder, a talented marine engineer Fairfield yard which took the Upper Clyde to great heights and worldwide prominence. It was the Fairfield yard which took the Upper Clyde to great heights and worldwide prominence. It was the well-known Fairfield yard which took the Upper Clyde to great heights and worldwide prominence.",0,373
"Jack Keene, 17, from Hertfordshire, was involved in a collision between a Renault Clio and a minibus on the A4086 near Capel Curig in which five other people were injured. Jack Keene, 17, was critically injured in a separate crash on the A4086 near Capel Curig in which he was involved in in which five other people were injured.",0,374
"Media playback is not supported on this device Asked if Saturday's opponents have scrummaged illegally during the tournament, England head coach Eddie Jones said: ""100. Terribly illegally."" Jones says his Eddie Jones insists his England side have behaved perfectly during the tournament, even if they've scrummaged illegally against their opponents - Australia.",0,375
"On Wednesday, the electric carmaker reported a first quarter loss of 282m (PS195m) up from 154m last year. The loss was in line with investors' expectations, and the announcement that excluding the impact of the loss, which was in line with expectations.",0,376
"Speaking to BBC Radio 4's Today programme, he said he would build on the support he received at rallies to reconnect the party to voters. He rejected criticism from those Rees-Mogg said he would build on the support he received at rallies to reconnect the party to voters.",0,377
"Campaigners have asked the university to reconsider the move, highlighting its ""strong record"" in educating people from disadvantaged groups. But the university says it needs to reduce costs in line - a ""strong record"" in ""educating people from disadvantaged backgrounds"" - and call for the reshuffle to be reconsidered.",0,378
"The 49-strong team for the event, which will be at London Stadium in Stratford from 14-23 July, contains 10 athletes who won gold at Rio 2016. Two-time Paralympic champion Peacock, Paralympic Games",0,379
"The drug had been injected into the soles of the sports shoes to look like shock-absorbing gel. Customs officials became suspicious after finding the man's suitcase contained six pairs of , as it had been to look like shock-absorbing gel.",0,380
"Four police were wounded as they tried to arrest a man in the Bavarian town of Georgensgmuend, south of Nuremberg. The suspect, described as a member of the extremist Reichsbuerger Four police were wounded as they tried to arrest a man in the Bavarian town of Georgensgmuend, south of Nuremberg. The suspect, described as a member of the extremist Reichsbuerger group, was called in to make a statement from the town hall after he had spoken with a woman at a nearby hotel.",0,381
The evacuation of the Jet2 plane at East Midlands Airport was hampered when one of the escape chutes did not work. It came after the pilot was unable to check evacuation of the jet was hampered by an unresponsive passenger.,0,382
"Galvani Bioelectronics hopes to bring a new treatment based on the technique before regulators within seven years. GlaxoSmithKline and Verily, formerly Google, Life Sciences, are behind it. Animal experiments have Almost as fast as a human cure could be, the technique is so complex it hasn't been studied in humans yet.",0,383
"Oliseh, 42, who stood down as Super Eagles coach in February 2016, previously played for Dutch giants Ajax from 1997 to 1999. Since arriving at Fortuna Sittard two months ago, Oliseh, who has coached in various countries including Nigeria and Ghana, once played for Ajax from 1997 to 1999, but he has a distinguished career in Holland, with spells at Fortuna Fortuna Sittard, Fortuna Fortuna of Fortuna, Ajax and Fortuna Fortuna, Eindboek (nep.",0,384
The Keep Military Museum in Dorchester plans to use the money to convert a bunker into an interactive experience. It also wants to create an online gallery of Dorset and Dorset's military history and create an online gallery of Dorset and create an online gallery of Dorset.,0,385
"The economic research institute questioned 320 businesses following the vote on leaving the EU. The survey found more than 60 of Scottish firms believe Brexit would have a ""negative impact"" Scottish businesses believe Brexit would have a ""negative impact"" on their operations.",0,386
"The 73-year-old Oscar winner will be presented with the award on 9 June. AFI chair Sir Howard Stringer called Freeman ""an American treasure"" who brought a calm authority to his American Film Institute chairman Sir Howard Stringer has called Morgan Freeman ""an American treasure"" who brought ""a calm authority"" to his role in The Master.",0,387
"The England skipper hit a run-a-ball 92 at Headingley, with James Taylor and Ben Stokes both scoring 41. David Willey had earlier reduced Australia to 30-3 with the new ball The England skipper hit a run-a-ball 92 at Headingley, with James Taylor and Ben Stokes both scored 41. David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with the new ball with the new ball with the new ball with wicketkeeper-batsman James Taylor Ben Stokes both scoring 41. David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with the new ball with David Willey had earlier reduced Australia to 30-3 with the new ball with",0,388
"Charlene Walker, 36, suffered a single stab wound at the Darlington home of Julie Gowling in December. The 44-year-old tried to cover up the killing and dispose of the weapon, - a single stab wound to the back, chest and neck.",0,389
"It was the 29-year-old Spaniard's first Grand Tour stage win and Movistar's first at this year's Giro - still led by Jungels, with Geraint Thomas second. Thomas' Team Sky team-mate Movistar's first Grand Tour stage and the 11th of his career, and first for the 27-year-old's first Grand Tour stage title, to add to his first Grand Tour stage win and Movistar's first ever. Movistar's first Grand Tour stage win and Movistar's first at this year's Giro - still led by Jungels, with Geraint Thomas second. Defeated, Movistar's first Grand Tour stage win and Movistar's first at this year's Giro - still leader Movistar by one point with nine stages to go.",0,390
